timestamps,CP5,F5,C3,CP3,CP6,F6,C4,CP4,stim
1619621950350.0,-31211.193359375,33336.375,17446.765625,-33253.96484375,-22109.31640625,11062.4375,30925.001953125,-35788.98828125,0.0
1619621950354.0,-31222.66015625,33373.65625,17560.4921875,-33260.0,-22102.0078125,11061.9677734375,31039.263671875,-35794.015625,0.0
1619621950358.0,-31220.380859375,33317.734375,17345.51171875,-33247.59375,-22128.6953125,11068.740234375,30894.55859375,-35781.140625,0.0
1619621950362.0,-31198.1171875,33311.09375,17238.759765625,-33228.6171875,-22116.55859375,11086.9794921875,30797.396484375,-35761.5625,0.0
1619621950366.0,-31197.1796875,33348.37890625,17417.798828125,-33235.65625,-22081.7578125,11087.3818359375,30918.4296875,-35766.9921875,0.0
1619621950370.0,-31192.283203125,33396.45703125,17600.92578125,-33236.328125,-22058.892578125,11086.1748046875,31076.94921875,-35767.53125,0.0
1619621950374.0,-31194.697265625,33352.06640625,17422.22265625,-33222.3828125,-22083.568359375,11092.4775390625,30966.509765625,-35753.046875,0.0
1619621950378.0,-31201.60546875,33297.88671875,17220.455078125,-33229.2890625,-22112.669921875,11089.0576171875,30807.923828125,-35757.94140625,0.0
1619621950382.0,-31196.84375,33327.390625,17344.9765625,-33238.20703125,-22087.859375,11094.35546875,30898.984375,-35765.65234375,0.0
1619621950386.0,-31194.697265625,33387.3359375,17555.126953125,-33238.140625,-22057.416015625,11106.5595703125,31073.328125,-35763.91015625,0.0
1619621950390.0,-31198.38671875,33358.83984375,17431.142578125,-33224.796875,-22079.0078125,11111.9912109375,31004.931640625,-35752.44140625,0.0
1619621950394.0,-31190.80859375,33309.28515625,17218.375,-33213.93359375,-22102.880859375,11116.2822265625,30838.90234375,-35741.04296875,0.0
1619621950398.0,-31192.88671875,33312.63671875,17296.16015625,-33229.15234375,-22091.81640625,11105.419921875,30881.6171875,-35756.265625,0.0
1619621950402.0,-31201.939453125,33356.0234375,17518.58203125,-33248.12890625,-22071.564453125,11095.5625,31060.1171875,-35772.69140625,0.0
1619621950406.0,-31193.55859375,33350.32421875,17456.01953125,-33230.49609375,-22074.11328125,11105.1513671875,31034.033203125,-35755.32421875,0.0
1619621950410.0,-31188.86328125,33298.35546875,17227.16015625,-33216.75,-22096.443359375,11107.296875,30855.734375,-35742.78515625,0.0
1619621950414.0,-31180.6171875,33316.59375,17275.57421875,-33216.4140625,-22077.197265625,11111.72265625,30872.498046875,-35744.26171875,0.0
1619621950418.0,-31169.3515625,33384.5859375,17532.126953125,-33218.89453125,-22035.2890625,11123.994140625,31067.962890625,-35746.33984375,0.0
1619621950422.0,-31176.458984375,33384.453125,17519.85546875,-33212.92578125,-22045.345703125,11126.005859375,31080.30078125,-35741.9140625,0.0
1619621950426.0,-31169.619140625,33322.5625,17276.177734375,-33198.0390625,-22071.36328125,11130.498046875,30888.859375,-35729.10546875,0.0
1619621950430.0,-31161.103515625,33318.60546875,17272.421875,-33198.5078125,-22065.6640625,11134.5888671875,30862.037109375,-35730.3125,0.0
1619621950434.0,-31165.86328125,33372.921875,17494.30859375,-33216.2109375,-22045.681640625,11130.7666015625,31028.736328125,-35746.7421875,0.0
1619621950438.0,-31179.208984375,33386.53125,17533.669921875,-33218.2890625,-22051.783203125,11132.4423828125,31089.95703125,-35746.20703125,0.0
1619621950442.0,-31180.818359375,33333.359375,17294.080078125,-33204.2109375,-22086.787109375,11139.349609375,30911.58984375,-35730.984375,0.0
1619621950446.0,-31174.380859375,33318.0,17236.81640625,-33199.515625,-22085.244140625,11144.04296875,30851.375,-35721.796875,0.0
1619621950450.0,-31165.595703125,33375.73828125,17469.498046875,-33204.2109375,-22054.197265625,11145.3173828125,31021.025390625,-35726.4921875,0.0
1619621950454.0,-31182.427734375,33401.88671875,17577.724609375,-33213.86328125,-22055.203125,11135.2587890625,31114.56640625,-35737.2890625,0.0
1619621950458.0,-31200.53125,33346.5,17338.337890625,-33206.2890625,-22087.390625,11134.3876953125,30944.91796875,-35731.7890625,0.0
1619621950462.0,-31201.537109375,33304.92578125,17219.046875,-33205.08203125,-22097.1796875,11137.2705078125,30840.244140625,-35732.52734375,0.0
1619621950466.0,-31208.2421875,33343.953125,17413.775390625,-33220.03515625,-22069.552734375,11134.923828125,30970.8671875,-35749.0234375,0.0
1619621950470.0,-31220.380859375,33385.99609375,17581.814453125,-33223.921875,-22053.728515625,11133.6494140625,31107.794921875,-35752.2421875,0.0
1619621950474.0,-31228.626953125,33344.7578125,17392.65234375,-33207.02734375,-22074.046875,11135.125,30975.76171875,-35735.6796875,0.0
1619621950478.0,-31225.275390625,33300.3671875,17227.361328125,-33204.41015625,-22084.841796875,11136.3994140625,30841.65234375,-35728.1015625,0.0
1619621950482.0,-31220.783203125,33332.62109375,17371.59765625,-33217.62109375,-22063.98828125,11130.69921875,30942.16796875,-35737.5546875,0.0
1619621950486.0,-31225.341796875,33381.83984375,17564.044921875,-33230.6953125,-22049.50390625,11120.841796875,31103.234375,-35749.9609375,0.0
1619621950490.0,-31225.07421875,33345.09375,17417.060546875,-33221.64453125,-22075.38671875,11121.4453125,30999.1640625,-35739.30078125,0.0
1619621950494.0,-31217.294921875,33297.34765625,17232.390625,-33216.078125,-22096.173828125,11119.5009765625,30838.3671875,-35731.1171875,0.0
1619621950498.0,-31209.517578125,33319.6796875,17344.9765625,-33225.6015625,-22077.734375,11115.142578125,30910.986328125,-35743.92578125,0.0
1619621950502.0,-31207.638671875,33375.0,17571.890625,-33233.109375,-22046.150390625,11112.2587890625,31100.552734375,-35753.78125,0.0
1619621950506.0,-31216.9609375,33349.78515625,17457.16015625,-33226.13671875,-22062.71484375,11109.3759765625,31030.546875,-35748.62109375,0.0
1619621950510.0,-31214.478515625,33297.01171875,17228.904296875,-33214.53515625,-22080.21484375,11117.220703125,30848.4921875,-35736.21484375,0.0
1619621950514.0,-31201.939453125,33315.25390625,17301.658203125,-33219.765625,-22065.6640625,11125.87109375,30891.607421875,-35740.171875,0.0
1619621950518.0,-31196.5078125,33374.86328125,17562.16796875,-33229.2890625,-22039.982421875,11131.5712890625,31084.32421875,-35749.625,0.0
1619621950522.0,-31208.041015625,33358.703125,17520.326171875,-33226.00390625,-22059.294921875,11112.1923828125,31063.537109375,-35749.76171875,0.0
1619621950526.0,-31225.677734375,33278.83984375,17248.283203125,-33231.76953125,-22105.830078125,11080.1396484375,30853.251953125,-35757.0,0.0
1619621950530.0,-31223.46484375,33291.11328125,17263.90625,-33236.05859375,-22096.173828125,11086.9794921875,30847.486328125,-35760.15234375,0.0
1619621950534.0,-31214.814453125,33365.8125,17518.447265625,-33245.91796875,-22059.763671875,11099.048828125,31037.05078125,-35768.8046875,0.0
1619621950538.0,-31224.73828125,33373.45703125,17542.38671875,-33247.39453125,-22073.978515625,11095.4287109375,31065.6171875,-35773.09375,0.0
1619621950542.0,-31232.046875,33306.73828125,17283.6875,-33237.73828125,-22111.59765625,11089.4599609375,30869.814453125,-35767.59765625,0.0
1619621950546.0,-31231.376953125,33284.875,17221.05859375,-33247.125,-22114.94921875,11084.1630859375,30815.970703125,-35776.44921875,0.0
1619621950550.0,-31225.0078125,33334.36328125,17451.056640625,-33258.12109375,-22078.806640625,11084.7666015625,30990.849609375,-35787.64453125,0.0
1619621950554.0,-31221.38671875,33356.4921875,17546.208984375,-33250.6796875,-22061.57421875,11091.2041015625,31084.19140625,-35778.99609375,0.0
1619621950558.0,-31228.0234375,33293.4609375,17306.419921875,-33242.56640625,-22096.576171875,11091.8740234375,30905.623046875,-35769.33984375,0.0
1619621950562.0,-31222.66015625,33265.69921875,17221.662109375,-33241.55859375,-22094.498046875,11097.1044921875,30819.724609375,-35765.8515625,0.0
1619621950566.0,-31226.548828125,33314.1796875,17439.92578125,-33253.49609375,-22060.43359375,11099.98828125,30978.244140625,-35775.375,0.0
1619621950570.0,-31231.2421875,33351.4609375,17583.4921875,-33255.91015625,-22046.822265625,11095.8974609375,31106.51953125,-35775.5078125,0.0
1619621950574.0,-31241.16796875,33301.9765625,17365.6953125,-33250.61328125,-22082.62890625,11089.4599609375,30947.935546875,-35770.01171875,0.0
1619621950578.0,-31250.21875,33268.515625,17220.587890625,-33256.71484375,-22100.80078125,11084.6328125,30818.517578125,-35776.11328125,0.0
1619621950582.0,-31230.908203125,33319.27734375,17416.322265625,-33253.8984375,-22060.099609375,11097.3056640625,30952.025390625,-35775.7109375,0.0
1619621950586.0,-31234.73046875,33362.2578125,17592.8125,-33255.4375,-22040.318359375,11093.953125,31107.99609375,-35778.9296875,0.0
1619621950590.0,-31248.677734375,33322.6953125,17407.13671875,-33246.9921875,-22077.533203125,11087.11328125,30979.25,-35770.546875,0.0
1619621950594.0,-31250.5546875,33270.796875,17226.220703125,-33248.0625,-22108.244140625,11080.2734375,30821.603515625,-35771.484375,0.0
1619621950598.0,-31239.759765625,33293.7265625,17364.48828125,-33254.23046875,-22084.91015625,11082.62109375,30909.779296875,-35779.33203125,0.0
1619621950602.0,-31238.955078125,33363.80078125,17592.41015625,-33249.5390625,-22042.462890625,11098.244140625,31101.22265625,-35772.9609375,0.0
1619621950606.0,-31250.353515625,33324.640625,17456.48828125,-33241.0234375,-22064.92578125,11098.84765625,31022.8359375,-35762.03125,0.0
1619621950610.0,-31251.896484375,33273.27734375,17231.048828125,-33234.51953125,-22093.4921875,11103.810546875,30854.52734375,-35752.84375,0.0
1619621950614.0,-31239.021484375,33288.765625,17303.8046875,-33240.015625,-22073.30859375,11102.201171875,30906.29296875,-35761.09375,0.0
1619621950618.0,-31239.2890625,33342.0078125,17526.29296875,-33255.83984375,-22055.5390625,11101.5302734375,31087.611328125,-35778.9296875,0.0
1619621950622.0,-31247.134765625,33322.6953125,17453.203125,-33252.15234375,-22084.841796875,11101.1953125,31043.95703125,-35774.4375,0.0
1619621950626.0,-31249.884765625,33265.765625,17212.810546875,-33242.09375,-22111.529296875,11103.005859375,30857.87890625,-35763.171875,0.0
1619621950630.0,-31249.68359375,33264.0234375,17236.681640625,-33253.8984375,-22100.869140625,11098.244140625,30860.6953125,-35776.11328125,0.0
1619621950634.0,-31248.005859375,33326.18359375,17482.439453125,-33269.51953125,-22075.119140625,11093.0810546875,31052.474609375,-35793.61328125,0.0
1619621950638.0,-31244.185546875,33332.5546875,17487.53515625,-33259.59765625,-22075.65625,11097.171875,31072.58984375,-35784.09375,0.0
1619621950642.0,-31242.10546875,33274.4140625,17245.533203125,-33247.7265625,-22104.087890625,11095.0927734375,30882.35546875,-35773.8984375,0.0
1619621950646.0,-31241.435546875,33258.9921875,17234.1328125,-33254.703125,-22097.515625,11092.0087890625,30851.7109375,-35780.13671875,0.0
1619621950650.0,-31248.20703125,33314.24609375,17467.888671875,-33270.66015625,-22069.21875,11088.72265625,31029.00390625,-35793.8828125,0.0
1619621950654.0,-31255.517578125,33334.02734375,17518.716796875,-33264.55859375,-22070.357421875,11089.9296875,31089.689453125,-35787.98046875,0.0
1619621950658.0,-31243.6484375,33275.35546875,17284.42578125,-33252.2890625,-22102.544921875,11092.947265625,30903.611328125,-35774.90625,0.0
1619621950662.0,-31237.814453125,33253.6953125,17224.74609375,-33258.5234375,-22107.171875,11091.2705078125,30830.85546875,-35779.80078125,0.0
1619621950666.0,-31236.205078125,33300.1640625,17438.787109375,-33271.66796875,-22079.478515625,11088.3876953125,30998.158203125,-35792.00390625,0.0
1619621950670.0,-31242.0390625,33326.51953125,17556.6015625,-33271.8671875,-22068.81640625,11086.9794921875,31099.14453125,-35792.20703125,0.0
1619621950674.0,-31233.791015625,33277.1640625,17339.87890625,-33250.140625,-22093.759765625,11097.9765625,30936.46875,-35774.703125,0.0
1619621950678.0,-31224.873046875,33241.828125,17218.509765625,-33253.16015625,-22108.982421875,11095.5625,30828.0390625,-35778.05859375,0.0
1619621950682.0,-31231.041015625,33288.8984375,17407.94140625,-33267.5078125,-22076.19140625,11094.35546875,30968.654296875,-35791.1328125,0.0
1619621950686.0,-31243.1796875,33326.65234375,17560.693359375,-33273.609375,-22062.78125,11088.6552734375,31103.703125,-35799.046875,0.0
1619621950690.0,-31252.365234375,33284.80859375,17371.931640625,-33264.625,-22094.966796875,11088.9912109375,30968.521484375,-35790.53125,0.0
1619621950694.0,-31238.015625,33250.41015625,17230.37890625,-33249.47265625,-22095.771484375,11102.267578125,30841.18359375,-35775.64453125,0.0
1619621950698.0,-31234.73046875,33285.4140625,17395.87109375,-33257.1171875,-22072.03515625,11100.255859375,30951.220703125,-35785.03125,0.0
1619621950702.0,-31248.9453125,33330.0703125,17591.001953125,-33271.265625,-22062.580078125,11093.55078125,31109.404296875,-35796.69921875,0.0
1619621950706.0,-31260.2109375,33296.609375,17435.701171875,-33260.87109375,-22087.0546875,11103.9443359375,31005.802734375,-35782.81640625,0.0
1619621950710.0,-31244.51953125,33253.42578125,17240.16796875,-33248.80078125,-22100.197265625,11121.4453125,30853.05078125,-35768.66796875,0.0
1619621950714.0,-31243.24609375,33276.09375,17349.87109375,-33256.2421875,-22080.283203125,11123.859375,30925.404296875,-35776.046875,0.0
1619621950718.0,-31248.07421875,33329.87109375,17576.451171875,-33261.47265625,-22052.857421875,11127.01171875,31113.6953125,-35781.07421875,0.0
1619621950722.0,-31254.109375,33310.76171875,17471.84375,-33250.87890625,-22070.15625,11127.9501953125,31058.642578125,-35771.75390625,0.0
1619621950726.0,-31253.572265625,33248.93359375,17227.294921875,-33241.69140625,-22099.52734375,11119.8359375,30872.02734375,-35766.25390625,0.0
1619621950730.0,-31257.662109375,33257.046875,17293.947265625,-33258.58984375,-22091.279296875,11106.8271484375,30897.978515625,-35781.27734375,0.0
1619621950734.0,-31265.375,33318.26953125,17547.080078125,-33270.32421875,-22061.10546875,11098.646484375,31086.068359375,-35794.5546875,0.0
1619621950738.0,-31263.83203125,33321.01953125,17509.865234375,-33257.71875,-22073.375,11104.212890625,31079.697265625,-35785.703125,0.0
1619621950742.0,-31258.736328125,33261.9453125,17265.515625,-33241.828125,-22100.197265625,11111.3203125,30896.5703125,-35771.5546875,0.0
1619621950746.0,-31253.169921875,33264.625,17280.87109375,-33246.921875,-22093.55859375,11106.08984375,30884.90234375,-35780.3359375,0.0
1619621950750.0,-31254.443359375,33320.34765625,17509.73046875,-33262.34765625,-22063.048828125,11101.865234375,31066.0859375,-35797.3671875,0.0
1619621950754.0,-31269.263671875,33321.62109375,17512.14453125,-33270.66015625,-22076.728515625,11095.0263671875,31092.908203125,-35804.54296875,0.0
1619621950758.0,-31278.986328125,33255.7734375,17256.26171875,-33263.15234375,-22110.724609375,11091.740234375,30906.361328125,-35792.33984375,0.0
1619621950762.0,-31272.212890625,33248.3984375,17221.86328125,-33257.8515625,-22101.203125,11097.373046875,30866.26171875,-35785.76953125,0.0
1619621950766.0,-31263.228515625,33306.53515625,17453.5390625,-33266.5703125,-22066.736328125,11103.67578125,31050.462890625,-35793.94921875,0.0
1619621950774.0,-31266.916015625,33334.23046875,17538.162109375,-33264.0234375,-22059.5625,11107.095703125,31134.951171875,-35793.27734375,0.0
1619621950774.0,-31266.1796875,33270.32421875,17284.42578125,-33256.109375,-22095.771484375,11102.5361328125,30940.625,-35785.56640625,0.0
1619621950778.0,-31257.529296875,33248.8671875,17191.150390625,-33251.75,-22095.302734375,11108.6376953125,30855.33203125,-35782.68359375,0.0
1619621950782.0,-31259.875,33299.5625,17404.521484375,-33256.98046875,-22055.271484375,11116.4169921875,31009.9609375,-35792.00390625,0.0
1619621950786.0,-31263.294921875,33345.42578125,17549.359375,-33256.9140625,-22039.78125,11129.08984375,31137.634765625,-35788.31640625,0.0
1619621950790.0,-31267.453125,33297.34765625,17333.978515625,-33247.2578125,-22071.966796875,11124.6640625,30981.462890625,-35779.59765625,0.0
1619621950794.0,-31269.263671875,33256.3125,17197.587890625,-33249.80859375,-22091.078125,11122.25,30854.458984375,-35781.609375,0.0
1619621950802.0,-31279.724609375,33286.41796875,17368.51171875,-33266.37109375,-22074.515625,11107.095703125,30966.240234375,-35798.7109375,0.0
1619621950806.0,-31295.548828125,33298.82421875,17387.48828125,-33252.48828125,-22080.013671875,11115.4775390625,31018.0078125,-35780.0703125,0.0
1619621950810.0,-31291.79296875,33254.6328125,17205.8359375,-33252.95703125,-22107.037109375,11113.6005859375,30862.103515625,-35780.8046875,0.0
1619621950814.0,-31301.115234375,33286.88671875,17335.25390625,-33273.140625,-22094.69921875,11109.7109375,30939.486328125,-35801.7265625,0.0
1619621950830.0,-31294.20703125,33248.19921875,17236.078125,-33245.046875,-22092.822265625,11111.4541015625,30882.556640625,-35769.9453125,0.0
1619621950830.0,-31279.9921875,33269.58984375,17333.7109375,-33250.2109375,-22069.552734375,11116.8193359375,30935.328125,-35775.57421875,0.0
1619621950834.0,-31292.396484375,33321.01953125,17569.275390625,-33271.265625,-22049.638671875,11105.3525390625,31114.43359375,-35796.4296875,0.0
1619621950842.0,-31310.30078125,33300.8359375,17499.671875,-33268.8515625,-22070.4921875,11100.45703125,31082.58203125,-35793.75,0.0
1619621950842.0,-31300.310546875,33257.3828125,17281.7421875,-33245.58203125,-22087.92578125,11117.6904296875,30913.19921875,-35769.00390625,0.0
1619621950846.0,-31289.580078125,33264.9609375,17338.404296875,-33244.0390625,-22069.419921875,11130.69921875,30936.46875,-35764.51171875,0.0
1619621950850.0,-31281.736328125,33330.00390625,17593.080078125,-33248.12890625,-22032.673828125,11134.923828125,31127.708984375,-35769.0703125,0.0
1619621950858.0,-31286.228515625,33330.67578125,17574.841796875,-33240.41796875,-22042.060546875,11132.2412109375,31140.517578125,-35763.57421875,0.0
1619621950858.0,-31290.787109375,33262.27734375,17307.224609375,-33235.1875,-22081.087890625,11124.3291015625,30944.6484375,-35760.69140625,0.0
1619621950862.0,-31290.384765625,33245.3828125,17285.095703125,-33248.80078125,-22083.8359375,11117.4892578125,30913.46875,-35774.1015625,0.0
1619621950870.0,-31296.48828125,33301.57421875,17523.947265625,-33263.95703125,-22048.23046875,11114.13671875,31088.34765625,-35787.578125,0.0
1619621950870.0,-31315.263671875,33316.125,17563.375,-33267.30859375,-22055.806640625,11108.5712890625,31139.376953125,-35793.4140625,0.0
1619621950874.0,-31331.826171875,33255.640625,17311.046875,-33258.45703125,-22096.107421875,11106.5595703125,30955.109375,-35784.29296875,0.0
1619621950878.0,-31325.92578125,33236.12890625,17253.51171875,-33258.45703125,-22097.314453125,11106.1572265625,30887.048828125,-35785.8359375,0.0
1619621950886.0,-31307.150390625,33305.05859375,17488.876953125,-33258.1875,-22053.728515625,11120.373046875,31068.09765625,-35786.3046875,0.0
1619621950886.0,-31305.607421875,33339.79296875,17610.314453125,-33253.76171875,-22037.970703125,11128.4189453125,31180.21484375,-35779.0625,0.0
1619621950890.0,-31319.21875,33280.1171875,17383.8671875,-33248.3984375,-22076.19140625,11122.787109375,31007.61328125,-35774.50390625,0.0
1619621950898.0,-31325.25390625,33241.55859375,17270.8125,-33255.83984375,-22097.515625,11108.5712890625,30893.083984375,-35785.56640625,0.0
1619621950898.0,-31326.796875,33287.2890625,17465.2734375,-33269.38671875,-22082.2265625,11090.0634765625,31020.353515625,-35805.68359375,0.0
1619621950902.0,-31331.958984375,33328.328125,17624.998046875,-33267.98046875,-22069.888671875,11091.4716796875,31156.0078125,-35805.1484375,0.0
1619621950910.0,-31335.447265625,33289.30078125,17436.70703125,-33250.8125,-22094.6328125,11093.0810546875,31018.140625,-35788.98828125,0.0
1619621950914.0,-31333.970703125,33253.8984375,17284.08984375,-33244.7109375,-22106.501953125,11100.0546875,30883.494140625,-35783.15234375,0.0
1619621950914.0,-31326.529296875,33295.203125,17444.015625,-33254.1640625,-22074.314453125,11104.7490234375,31000.908203125,-35788.98828125,0.0
1619621950918.0,-31325.052734375,33343.21484375,17647.865234375,-33257.31640625,-22046.3515625,11112.9970703125,31169.685546875,-35791.87109375,0.0
1619621950926.0,-31336.654296875,33308.94921875,17497.99609375,-33247.59375,-22071.833984375,11114.94140625,31060.38671875,-35781.27734375,0.0
1619621950926.0,-31336.787109375,33256.2421875,17302.126953125,-33241.22265625,-22089.333984375,11110.5830078125,30892.412109375,-35774.4375,0.0
1619621950930.0,-31333.166015625,33277.03125,17413.505859375,-33252.7578125,-22067.609375,11112.6611328125,30962.3515625,-35782.21484375,0.0
1619621950938.0,-31326.05859375,33336.10546875,17643.103515625,-33256.2421875,-22033.34375,11121.37890625,31157.951171875,-35781.9453125,0.0
1619621950942.0,-31332.09375,33306.9375,17527.634765625,-33249.203125,-22060.30078125,11117.35546875,31093.779296875,-35775.30859375,0.0
1619621950942.0,-31332.697265625,33244.77734375,17288.1796875,-33242.83203125,-22092.150390625,11116.6845703125,30904.6171875,-35770.8828125,0.0
1619621950946.0,-31320.29296875,33271.12890625,17350.474609375,-33240.95703125,-22068.345703125,11120.9091796875,30940.021484375,-35770.75,0.0
1619621950954.0,-31322.572265625,33325.51171875,17583.9609375,-33251.1484375,-22039.513671875,11124.7314453125,31127.708984375,-35780.8046875,0.0
1619621950954.0,-31332.83203125,33306.87109375,17542.85546875,-33250.41015625,-22056.544921875,11120.57421875,31111.34765625,-35782.1484375,0.0
1619621950958.0,-31332.16015625,33235.92578125,17289.521484375,-33249.13671875,-22098.990234375,11110.7841796875,30907.3671875,-35785.1640625,0.0
1619621950966.0,-31333.033203125,33225.265625,17293.544921875,-33263.8203125,-22103.013671875,11100.1220703125,30890.06640625,-35803.26953125,0.0
1619621950970.0,-31324.986328125,33299.2265625,17551.640625,-33263.15234375,-22060.3671875,11109.2412109375,31093.4453125,-35804.41015625,0.0
1619621950970.0,-31338.93359375,33306.19921875,17561.69921875,-33263.75390625,-22068.345703125,11102.06640625,31122.009765625,-35805.55078125,0.0
1619621950974.0,-31344.96875,33237.9375,17304.20703125,-33257.18359375,-22098.3203125,11096.568359375,30925.068359375,-35799.58203125,0.0
1619621950986.0,-31347.517578125,33291.1796875,17564.91796875,-33280.25,-22066.333984375,11079.669921875,31126.904296875,-35821.0390625,0.0
1619621950994.0,-31344.96875,33237.3359375,17324.45703125,-33263.484375,-22095.638671875,11088.1865234375,30952.896484375,-35804.74609375,0.0
1619621950994.0,-31340.408203125,33206.625,17225.953125,-33268.3125,-22112.06640625,11086.509765625,30860.361328125,-35811.1171875,0.0
1619621950998.0,-31340.07421875,33253.8984375,17446.4296875,-33283.1328125,-22086.98828125,11086.912109375,31015.458984375,-35823.51953125,0.0
1619621951006.0,-31352.412109375,33289.30078125,17584.162109375,-33287.0234375,-22076.59375,11089.1923828125,31129.453125,-35827.07421875,0.0
1619621951010.0,-31363.54296875,33229.48828125,17361.13671875,-33284.140625,-22116.626953125,11081.212890625,30955.779296875,-35826.0703125,0.0
1619621951010.0,-31361.396484375,33193.34765625,17222.33203125,-33280.51953125,-22121.455078125,11081.4140625,30841.384765625,-35821.84375,0.0
1619621951018.0,-31357.9765625,33241.359375,17400.095703125,-33286.15234375,-22087.322265625,11087.716796875,30973.34765625,-35824.59375,0.0
1619621951022.0,-31362.0,33284.609375,17579.06640625,-33291.515625,-22066.669921875,11089.4599609375,31127.642578125,-35826.3359375,0.0
