timestamps,CP5,F5,C3,CP3,CP6,F6,C4,CP4,stim
1619621866990.0,-5518.109375,18065.41796875,24958.427734375,-19266.64453125,-22235.6484375,7215.54541015625,16116.9267578125,-20357.029296875,0.0
1619621866994.0,-5369.5146484375,18236.609375,26408.630859375,-19316.130859375,-22063.25,7205.62109375,16871.029296875,-20407.791015625,0.0
1619621866998.0,-5588.38330078125,18110.27734375,26165.5546875,-19274.7578125,-22176.439453125,7203.8779296875,16557.345703125,-20371.849609375,0.0
1619621867006.0,-5850.97119140625,17993.400390625,24729.701171875,-19286.6953125,-22283.056640625,7195.09375,16006.9560546875,-20384.65625,0.0
1619621867010.0,-5504.16162109375,18213.9453125,26238.9140625,-19329.876953125,-22072.236328125,7195.56298828125,16865.12890625,-20429.650390625,0.0
1619621867014.0,-5476.19970703125,18125.900390625,26357.265625,-19303.927734375,-22150.287109375,7190.73486328125,16754.62109375,-20411.880859375,0.0
1619621867018.0,-5702.779296875,17954.91015625,24865.353515625,-19261.482421875,-22354.13671875,7201.93310546875,15942.5830078125,-20361.58984375,0.0
1619621867022.0,-5646.1845703125,17988.103515625,24574.87109375,-19297.22265625,-22313.3671875,7200.2568359375,15982.5478515625,-20394.982421875,0.0
1619621867026.0,-5420.1416015625,18209.98828125,26039.89453125,-19349.79296875,-22089.06640625,7200.99462890625,16858.35546875,-20446.080078125,0.0
1619621867030.0,-5447.63427734375,18164.591796875,26474.748046875,-19344.697265625,-22114.212890625,7198.11083984375,16941.572265625,-20436.69140625,0.0
1619621867034.0,-5754.88134765625,17955.24609375,25059.748046875,-19300.240234375,-22335.763671875,7201.6650390625,16112.2998046875,-20387.673828125,0.0
1619621867038.0,-5790.01806640625,17967.517578125,24461.615234375,-19303.458984375,-22325.837890625,7215.2099609375,15970.6123046875,-20391.83203125,0.0
1619621867042.0,-5462.25244140625,18197.181640625,25810.564453125,-19360.1875,-22093.759765625,7209.64453125,16809.47265625,-20446.615234375,0.0
1619621867046.0,-5393.3193359375,18205.830078125,26558.96875,-19362.130859375,-22065.328125,7204.01171875,17062.001953125,-20446.212890625,0.0
1619621867050.0,-5649.67138671875,17999.904296875,25312.544921875,-19311.638671875,-22290.568359375,7201.93310546875,16263.978515625,-20399.341796875,0.0
1619621867054.0,-5718.134765625,17942.236328125,24405.82421875,-19319.55078125,-22357.623046875,7203.4755859375,15900.4052734375,-20413.087890625,0.0
1619621867058.0,-5448.64013671875,18166.40234375,25544.220703125,-19367.16015625,-22131.646484375,7209.845703125,16671.80859375,-20459.087890625,0.0
1619621867062.0,-5387.48583984375,18223.734375,26584.91796875,-19376.75,-22044.67578125,7209.2421875,17144.01171875,-20467.873046875,0.0
1619621867066.0,-5677.90185546875,18029.275390625,25546.904296875,-19336.181640625,-22266.896484375,7187.51611328125,16440.802734375,-20435.55078125,0.0
1619621867070.0,-5775.26611328125,17934.458984375,24393.21875,-19314.119140625,-22362.853515625,7212.19287109375,15935.072265625,-20415.234375,0.0
1619621867074.0,-5532.19091796875,18171.69921875,25276.068359375,-19365.1484375,-22163.900390625,7207.833984375,16604.41796875,-20465.66015625,0.0
1619621867078.0,-5360.126953125,18262.76171875,26522.7578125,-19396.330078125,-22046.083984375,7186.37646484375,17223.5390625,-20498.3828125,0.0
1619621867082.0,-5565.18212890625,18104.7109375,25780.92578125,-19359.716796875,-22233.1015625,7182.822265625,16668.5234375,-20463.6484375,0.0
1619621867086.0,-5732.3505859375,17939.95703125,24437.005859375,-19338.05859375,-22393.296875,7187.91845703125,16032.7724609375,-20444.26953125,0.0
1619621867090.0,-5537.0859375,18107.998046875,24998.59375,-19387.947265625,-22222.70703125,7193.55126953125,16557.880859375,-20483.294921875,0.0
1619621867094.0,-5340.8154296875,18252.3671875,26397.833984375,-19434.015625,-22063.98828125,7184.029296875,17312.119140625,-20525.740234375,0.0
1619621867098.0,-5528.16748046875,18132.13671875,25968.345703125,-19403.37109375,-22215.533203125,7168.13720703125,16917.431640625,-20496.7734375,0.0
1619621867102.0,-5746.02978515625,17949.076171875,24512.2421875,-19372.994140625,-22390.48046875,7177.6591796875,16178.9521484375,-20460.697265625,0.0
1619621867106.0,-5602.8671875,18075.54296875,24748.8125,-19429.3203125,-22264.1484375,7182.15185546875,16523.28125,-20500.39453125,0.0
1619621867110.0,-5358.85302734375,18220.8515625,26237.37109375,-19487.255859375,-22081.892578125,7188.38818359375,17345.37890625,-20551.154296875,0.0
1619621867114.0,-5463.05712890625,18186.048828125,26168.103515625,-19450.578125,-22178.5859375,7184.23046875,17121.951171875,-20524.33203125,0.0
1619621867118.0,-5721.95703125,17960.744140625,24668.078125,-19405.11328125,-22384.109375,7182.017578125,16301.060546875,-20480.412109375,0.0
1619621867122.0,-5642.96630859375,18055.0234375,24576.94921875,-19426.572265625,-22304.58203125,7190.39990234375,16452.873046875,-20501.935546875,0.0
1619621867126.0,-5386.94921875,18239.962890625,26067.251953125,-19472.90625,-22088.060546875,7196.56884765625,17326.0,-20550.484375,0.0
1619621867130.0,-5436.97216796875,18220.314453125,26319.916015625,-19456.880859375,-22144.25390625,7182.017578125,17285.564453125,-20541.296875,0.0
1619621867134.0,-5712.83740234375,18025.18359375,24862.203125,-19418.45703125,-22369.357421875,7176.78759765625,16419.814453125,-20502.607421875,0.0
1619621867138.0,-5717.33056640625,18054.017578125,24419.369140625,-19446.755859375,-22352.9296875,7181.6826171875,16346.5908203125,-20523.728515625,0.0
1619621867142.0,-5441.59912109375,18239.291015625,25822.232421875,-19502.27734375,-22136.005859375,7182.822265625,17197.185546875,-20582.939453125,0.0
1619621867146.0,-5422.82373046875,18243.650390625,26395.017578125,-19501.0703125,-22132.517578125,7175.3125,17362.87890625,-20581.732421875,0.0
1619621867150.0,-5691.31298828125,17993.466796875,25043.05078125,-19455.13671875,-22359.298828125,7165.58935546875,16513.9609375,-20539.486328125,0.0
1619621867154.0,-5711.4296875,18008.287109375,24304.302734375,-19462.84765625,-22389.474609375,7183.2919921875,16242.7216796875,-20541.1640625,0.0
1619621867158.0,-5438.04541015625,18212.669921875,25538.388671875,-19526.283203125,-22171.34375,7187.38232421875,17017.34375,-20601.646484375,0.0
1619621867162.0,-5362.87646484375,18270.0703125,26416.744140625,-19533.658203125,-22125.0078125,7177.18994140625,17346.25,-20613.583984375,0.0
1619621867166.0,-5628.34814453125,18045.703125,25275.732421875,-19485.244140625,-22354.806640625,7167.869140625,16588.056640625,-20575.5625,0.0
1619621867170.0,-5761.318359375,18004.732421875,24238.1875,-19497.046875,-22443.251953125,7161.2978515625,16142.876953125,-20584.212890625,0.0
1619621867174.0,-5513.75048828125,18185.982421875,25264.802734375,-19557.060546875,-22237.392578125,7166.59521484375,16854.265625,-20638.193359375,0.0
1619621867178.0,-5363.14453125,18283.48046875,26406.8203125,-19583.212890625,-22123.533203125,7173.30078125,17381.38671875,-20648.51953125,0.0
1619621867182.0,-5587.77978515625,18096.0625,25512.705078125,-19537.34765625,-22314.841796875,7166.12548828125,16743.35546875,-20596.08203125,0.0
1619621867186.0,-5738.921875,17989.64453125,24295.720703125,-19509.921875,-22439.36328125,7170.283203125,16161.9873046875,-20574.7578125,0.0
1619621867190.0,-5524.0771484375,18137.76953125,25044.32421875,-19561.62109375,-22254.357421875,7184.9013671875,16743.69140625,-20616.533203125,0.0
1619621867194.0,-5341.3515625,18288.041015625,26349.890625,-19598.03125,-22111.73046875,7187.91845703125,17399.423828125,-20647.78125,0.0
1619621867198.0,-5569.13818359375,18114.234375,25747.130859375,-19562.158203125,-22281.447265625,7169.076171875,16891.681640625,-20616.265625,0.0
1619621867202.0,-5790.755859375,17969.931640625,24365.0546875,-19529.904296875,-22433.595703125,7182.2861328125,16181.634765625,-20579.1171875,0.0
1619621867206.0,-5612.2548828125,18075.87890625,24776.171875,-19590.38671875,-22312.6953125,7170.01513671875,16600.259765625,-20641.34375,0.0
1619621867210.0,-5379.9755859375,18274.361328125,26222.150390625,-19625.189453125,-22128.96484375,7169.27734375,17426.447265625,-20677.017578125,0.0
1619621867214.0,-5541.51171875,18148.296875,25955.337890625,-19588.64453125,-22246.84765625,7176.18408203125,17139.51953125,-20638.998046875,0.0
1619621867218.0,-5781.7705078125,17988.638671875,24470.466796875,-19554.37890625,-22450.62890625,7173.703125,16327.4794921875,-20607.548828125,0.0
1619621867222.0,-5640.8203125,18099.34765625,24562.064453125,-19581.40234375,-22346.693359375,7179.20166015625,16584.97265625,-20631.755859375,0.0
1619621867226.0,-5374.61083984375,18299.841796875,26060.748046875,-19631.357421875,-22142.2421875,7187.91845703125,17439.994140625,-20673.462890625,0.0
1619621867230.0,-5465.80615234375,18205.830078125,26136.85546875,-19612.984375,-22228.541015625,7184.6328125,17293.677734375,-20652.474609375,0.0
1619621867234.0,-5731.88134765625,17993.869140625,24648.029296875,-19570.673828125,-22443.521484375,7183.6943359375,16429.203125,-20611.1015625,0.0
1619621867238.0,-5671.66552734375,18028.26953125,24398.58203125,-19586.833984375,-22381.5625,7200.39111328125,16481.908203125,-20625.98828125,0.0
1619621867242.0,-5428.38916015625,18236.20703125,25844.96484375,-19651.005859375,-22163.029296875,7195.2275390625,17345.177734375,-20681.17578125,0.0
1619621867246.0,-5486.9287109375,18174.91796875,26235.62890625,-19653.28515625,-22217.8125,7168.53955078125,17387.82421875,-20689.220703125,0.0
1619621867250.0,-5809.732421875,18011.505859375,24841.416015625,-19596.623046875,-22439.900390625,7172.96533203125,16544.470703125,-20637.9921875,0.0
1619621867254.0,-5841.7177734375,17989.98046875,24254.146484375,-19616.404296875,-22451.701171875,7158.34716796875,16383.5380859375,-20660.857421875,0.0
1619621867258.0,-5512.677734375,18266.3828125,25603.900390625,-19663.880859375,-22216.203125,7172.294921875,17267.125,-20703.302734375,0.0
1619621867262.0,-5443.07421875,18235.40234375,26326.623046875,-19680.173828125,-22198.701171875,7158.4814453125,17547.21484375,-20711.953125,0.0
1619621867266.0,-5724.23681640625,18031.287109375,25074.03125,-19629.546875,-22429.505859375,7162.4375,16752.275390625,-20668.166015625,0.0
1619621867270.0,-5813.6884765625,17993.66796875,24207.140625,-19617.076171875,-22465.044921875,7177.59228515625,16429.404296875,-20653.615234375,0.0
1619621867274.0,-5709.5517578125,18227.7578125,25353.11328125,-19648.322265625,-22248.255859375,7188.38818359375,17216.36328125,-20707.86328125,0.0
1619621867278.0,-5939.81982421875,18287.302734375,26357.265625,-19645.439453125,-22172.349609375,7187.248046875,17677.435546875,-20716.4453125,0.0
1619621867282.0,-6169.81884765625,18097.671875,25320.056640625,-19595.6171875,-22387.595703125,7174.6416015625,16963.431640625,-20676.34765625,0.0
1619621867286.0,-6095.92431640625,17986.76171875,24181.591796875,-19586.966796875,-22499.9140625,7175.111328125,16428.666015625,-20673.798828125,0.0
1619621867290.0,-5743.68310546875,18237.212890625,25076.376953125,-19640.208984375,-22306.99609375,7178.79931640625,17086.880859375,-20724.4921875,0.0
1619621867294.0,-5552.97802734375,18369.982421875,26292.15625,-19665.421875,-22197.091796875,7160.224609375,17670.462890625,-20758.82421875,0.0
1619621867298.0,-5748.10888671875,18157.484375,25513.578125,-19634.375,-22384.84765625,7146.94775390625,17061.3984375,-20730.59375,0.0
1619621867302.0,-5875.17822265625,18017.00390625,24205.330078125,-19607.6875,-22528.2109375,7162.57177734375,16407.07421875,-20704.376953125,0.0
1619621867306.0,-5647.66015625,18156.478515625,24802.388671875,-19662.203125,-22371.837890625,7161.9013671875,16896.98046875,-20754.466796875,0.0
1619621867310.0,-5436.97216796875,18284.15234375,26178.228515625,-19699.552734375,-22213.85546875,7158.8837890625,17576.583984375,-20788.330078125,0.0
1619621867314.0,-5598.77685546875,18152.58984375,25732.177734375,-19658.716796875,-22349.642578125,7152.3125,17119.134765625,-20746.95703125,0.0
1619621867318.0,-5799.9423828125,18003.591796875,24320.26171875,-19603.798828125,-22509.369140625,7187.046875,16376.83203125,-20695.994140625,0.0
1619621867322.0,-5653.15869140625,18138.642578125,24591.90234375,-19648.724609375,-22383.3046875,7199.4521484375,16752.677734375,-20730.125,0.0
1619621867326.0,-5419.47119140625,18298.166015625,26048.677734375,-19710.349609375,-22205.876953125,7177.59228515625,17569.341796875,-20787.0546875,0.0
1619621867330.0,-5575.57568359375,18209.921875,25953.99609375,-19685.13671875,-22309.544921875,7187.71728515625,17332.638671875,-20763.720703125,0.0
1619621867334.0,-5829.916015625,18009.626953125,24471.5390625,-19647.384765625,-22523.25,7183.96240234375,16475.671875,-20729.38671875,0.0
1619621867338.0,-5714.04443359375,18108.66796875,24389.060546875,-19677.4921875,-22448.75,7184.36474609375,16617.896484375,-20760.43359375,0.0
1619621867342.0,-5446.7626953125,18288.64453125,25852.7421875,-19740.255859375,-22228.072265625,7190.93603515625,17488.205078125,-20815.083984375,0.0
1619621867346.0,-5495.310546875,18261.353515625,26086.564453125,-19717.994140625,-22268.103515625,7198.78173828125,17473.923828125,-20792.955078125,0.0
1619621867350.0,-5772.85205078125,18030.212890625,24638.640625,-19696.40234375,-22505.14453125,7192.0087890625,16620.17578125,-20762.71484375,0.0
1619621867354.0,-5765.2080078125,18073.330078125,24215.791015625,-19732.275390625,-22493.41015625,7181.54833984375,16539.375,-20792.21875,0.0
1619621867358.0,-5488.40380859375,18279.189453125,25608.9296875,-19785.853515625,-22270.853515625,7179.73779296875,17365.5625,-20846.064453125,0.0
1619621867362.0,-5473.78564453125,18293.806640625,26179.63671875,-19776.734375,-22269.646484375,7181.81640625,17502.287109375,-20832.65234375,0.0
1619621867366.0,-5756.7587890625,18057.50390625,24844.09765625,-19732.87890625,-22498.908203125,7178.93310546875,16652.294921875,-20789.3359375,0.0
1619621867370.0,-5796.1875,18052.20703125,24121.041015625,-19751.65625,-22538.001953125,7168.0703125,16403.7890625,-20808.111328125,0.0
1619621867374.0,-5511.93994140625,18254.78125,25372.0234375,-19794.705078125,-22313.03125,7173.77001953125,17207.580078125,-20852.30078125,0.0
1619621867378.0,-5476.1328125,18318.013671875,26208.134765625,-19818.912109375,-22295.26171875,7147.35009765625,17513.015625,-20882.2734375,0.0
1619621867382.0,-5742.87841796875,18068.904296875,25046.068359375,-19773.8515625,-22516.677734375,7135.0791015625,16722.904296875,-20843.650390625,0.0
1619621867386.0,-5808.25732421875,18034.974609375,24076.986328125,-19748.97265625,-22575.015625,7164.1142578125,16300.658203125,-20823.130859375,0.0
1619621867390.0,-5564.57861328125,18229.76953125,25094.818359375,-19807.177734375,-22366.7421875,7164.7177734375,16999.708984375,-20876.373046875,0.0
1619621867394.0,-5418.86767578125,18346.04296875,26209.54296875,-19813.94921875,-22264.21484375,7182.55419921875,17501.68359375,-20883.01171875,0.0
1619621867398.0,-5644.44140625,18133.814453125,25302.755859375,-19764.126953125,-22459.546875,7178.4638671875,16836.294921875,-20834.462890625,0.0
1619621867402.0,-5801.28369140625,18030.81640625,24092.744140625,-19754.740234375,-22584.001953125,7179.93896484375,16235.748046875,-20821.119140625,0.0
1619621867406.0,-5581.6103515625,18190.474609375,24856.5703125,-19793.431640625,-22392.15625,7197.4404296875,16819.396484375,-20852.30078125,0.0
1619621867410.0,-5425.3720703125,18319.2890625,26128.072265625,-19840.1015625,-22268.103515625,7177.79345703125,17435.03125,-20891.86328125,0.0
1619621867414.0,-5633.779296875,18149.1015625,25514.78515625,-19806.171875,-22447.341796875,7159.15185546875,16890.07421875,-20866.248046875,0.0
1619621867418.0,-5841.24853515625,18011.505859375,24166.705078125,-19771.90625,-22592.78515625,7171.75830078125,16189.748046875,-20829.099609375,0.0
1619621867422.0,-5677.0302734375,18143.73828125,24603.16796875,-19816.095703125,-22447.9453125,7176.8544921875,16610.990234375,-20870.001953125,0.0
1619621867426.0,-5445.3544921875,18345.91015625,26020.314453125,-19851.5,-22268.103515625,7179.6708984375,17378.234375,-20903.798828125,0.0
1619621867430.0,-5583.0859375,18209.25,25761.94921875,-19811.06640625,-22392.4921875,7178.12841796875,17057.443359375,-20872.88671875,0.0
1619621867434.0,-5823.81396484375,18120.40234375,24317.78125,-19775.2578125,-22588.830078125,7183.56005859375,16265.185546875,-20839.4921875,0.0
1619621867438.0,-5695.53759765625,18249.349609375,24414.20703125,-19811.9375,-22493.744140625,7190.39990234375,16503.56640625,-20873.220703125,0.0
1619621867442.0,-5424.63427734375,18435.361328125,25881.576171875,-19858.138671875,-22290.3671875,7187.91845703125,17344.505859375,-20915.533203125,0.0
1619621867446.0,-5519.115234375,18272.685546875,25916.78125,-19846.13671875,-22382.298828125,7167.53369140625,17182.568359375,-20907.75390625,0.0
1619621867450.0,-5765.47607421875,18117.921875,24466.912109375,-19793.833984375,-22582.59375,7172.294921875,16346.1884765625,-20859.072265625,0.0
1619621867454.0,-5715.92236328125,18168.81640625,24236.443359375,-19808.853515625,-22526.802734375,7183.0234375,16402.916015625,-20873.490234375,0.0
1619621867458.0,-5605.080078125,18395.6640625,25668.810546875,-19863.033203125,-22309.544921875,7196.2333984375,17263.302734375,-20921.03125,0.0
1619621867462.0,-6108.66455078125,18354.693359375,26057.595703125,-19858.67578125,-22343.2734375,7188.32080078125,17306.955078125,-20916.404296875,0.0
1619621867466.0,-6614.328125,18186.1171875,24673.912109375,-19798.125,-22547.92578125,7199.11669921875,16477.68359375,-20860.48046875,0.0
1619621867470.0,-6719.671875,18178.875,24112.927734375,-19821.2578125,-22555.771484375,7203.2744140625,16357.38671875,-20880.6640625,0.0
1619621867474.0,-6553.375,18382.587890625,25436.263671875,-19887.375,-22344.078125,7206.15771484375,17189.7421875,-20944.298828125,0.0
1619621867478.0,-6602.9287109375,18353.75390625,26146.310546875,-19886.033203125,-22323.693359375,7204.01171875,17434.29296875,-20948.724609375,0.0
1619621867482.0,-6905.48193359375,18155.47265625,24900.4921875,-19835.20703125,-22547.0546875,7207.029296875,16636.470703125,-20903.060546875,0.0
1619621867486.0,-6962.814453125,18084.4609375,24048.890625,-19844.861328125,-22608.9453125,7210.248046875,16309.2412109375,-20911.041015625,0.0
1619621867490.0,-6697.61083984375,18342.490234375,25184.939453125,-19894.013671875,-22392.4921875,7212.86328125,17080.17578125,-20961.599609375,0.0
1619621867494.0,-6483.30224609375,18396.0,26165.220703125,-19905.48046875,-22327.380859375,7200.2568359375,17503.830078125,-20979.369140625,0.0
1619621867498.0,-6394.11865234375,18210.7265625,25119.42578125,-19865.849609375,-22539.8125,7187.18115234375,16799.884765625,-20938.197265625,0.0
1619621867502.0,-6313.3173828125,18082.986328125,24032.662109375,-19843.7890625,-22608.744140625,7219.4345703125,16331.0341796875,-20908.759765625,0.0
1619621867506.0,-5954.83984375,18293.0703125,24929.861328125,-19900.919921875,-22420.3203125,7230.029296875,16992.533203125,-20961.66796875,0.0
1619621867510.0,-5735.3681640625,18390.703125,26126.998046875,-19927.7421875,-22307.533203125,7219.09912109375,17570.6171875,-20990.8359375,0.0
1619621867514.0,-5976.16357421875,18225.880859375,25372.224609375,-19886.837890625,-22497.701171875,7210.44921875,16990.9921875,-20953.017578125,0.0
1619621867518.0,-6129.98828125,18045.099609375,24081.544921875,-19865.11328125,-22642.7421875,7212.93017578125,16369.92578125,-20925.12109375,0.0
1619621867522.0,-5919.8369140625,18245.796875,24696.576171875,-19915.404296875,-22492.134765625,7228.822265625,16909.654296875,-20973.0,0.0
1619621867526.0,-5732.1494140625,18350.537109375,26034.328125,-19965.962890625,-22359.8359375,7207.833984375,17616.6171875,-21029.2578125,0.0
1619621867530.0,-5902.537109375,18235.603515625,25571.580078125,-19912.38671875,-22491.53125,7190.869140625,17210.26171875,-20982.38671875,0.0
1619621867534.0,-6145.34375,18073.798828125,24157.720703125,-19878.859375,-22660.109375,7200.79345703125,16490.15625,-20946.310546875,0.0
1619621867538.0,-5969.79345703125,18207.708984375,24437.876953125,-19927.876953125,-22547.5234375,7198.98291015625,16827.98046875,-20994.79296875,0.0
1619621867542.0,-5684.47314453125,18357.2421875,25882.849609375,-19980.380859375,-22363.9921875,7194.6240234375,17603.40625,-21043.20703125,0.0
1619621867546.0,-5788.27490234375,18269.265625,25751.087890625,-19970.58984375,-22476.17578125,7180.60986328125,17349.736328125,-21019.87109375,0.0
1619621867550.0,-6014.11669921875,18057.90625,24282.779296875,-19950.607421875,-22685.92578125,7175.513671875,16528.578125,-20987.21484375,0.0
1619621867554.0,-5917.69140625,18156.478515625,24224.5078125,-19984.740234375,-22613.103515625,7170.8193359375,16667.115234375,-21022.75390625,0.0
1619621867558.0,-5682.72998046875,18338.130859375,25671.08984375,-20038.517578125,-22394.369140625,7174.306640625,17502.154296875,-21068.486328125,0.0
1619621867562.0,-5808.65966796875,18281.134765625,25886.5390625,-20029.53125,-22457.19921875,7179.6708984375,17428.125,-21058.427734375,0.0
1619621867566.0,-6099.544921875,18072.458984375,24441.029296875,-19985.142578125,-22690.08203125,7186.57763671875,16567.001953125,-21020.005859375,0.0
1619621867570.0,-6063.603515625,18127.98046875,24061.361328125,-19987.623046875,-22642.80859375,7198.91552734375,16530.388671875,-21025.1015625,0.0
1619621867574.0,-5830.05029296875,18347.853515625,25440.888671875,-20041.19921875,-22413.14453125,7199.4521484375,17353.89453125,-21071.837890625,0.0
1619621867578.0,-5878.0615234375,18335.1796875,25994.228515625,-20035.298828125,-22423.337890625,7194.35595703125,17467.75390625,-21065.40234375,0.0
1619621867582.0,-6115.1689453125,18094.5859375,24662.177734375,-19987.623046875,-22643.814453125,7194.087890625,16625.47265625,-21018.73046875,0.0
1619621867590.0,-6045.09619140625,18080.50390625,23970.501953125,-19994.126953125,-22671.91015625,7209.71142578125,16390.376953125,-21025.302734375,0.0
1619621867590.0,-5721.5546875,18291.59375,25208.4765625,-20043.2109375,-22451.96875,7211.857421875,17191.75390625,-21079.349609375,0.0
1619621867594.0,-5638.87548828125,18350.06640625,26032.181640625,-20036.640625,-22410.931640625,7208.4375,17522.671875,-21089.541015625,0.0
1619621867598.0,-5908.97412109375,18127.2421875,24871.388671875,-19981.587890625,-22638.181640625,7194.2890625,16754.0859375,-21056.68359375,0.0
1619621867602.0,-5999.16357421875,18073.93359375,23895.869140625,-19967.505859375,-22710.333984375,7197.57470703125,16337.068359375,-21051.3203125,0.0
1619621867606.0,-5744.89013671875,18283.951171875,24929.525390625,-20012.365234375,-22500.25,7204.615234375,17059.119140625,-21096.24609375,0.0
1619621867610.0,-5643.234375,18392.84765625,26016.357421875,-20031.140625,-22426.220703125,7180.6767578125,17554.45703125,-21125.482421875,0.0
1619621867618.0,-5852.98291015625,18212.267578125,25127.0703125,-19980.515625,-22623.564453125,7171.087890625,16911.46484375,-21082.970703125,0.0
1619621867618.0,-6026.052734375,18109.47265625,23935.767578125,-19970.45703125,-22733.265625,7167.13134765625,16355.576171875,-21065.53515625,0.0
1619621867622.0,-5817.1083984375,18272.818359375,24700.33203125,-20016.791015625,-22553.625,7175.111328125,16947.94140625,-21113.748046875,0.0
1619621867626.0,-5637.19921875,18432.0078125,25989.802734375,-20039.791015625,-22413.078125,7176.72021484375,17600.859375,-21138.759765625,0.0
1619621867630.0,-5842.25439453125,18270.13671875,25358.6796875,-20006.599609375,-22585.4765625,7176.18408203125,17105.521484375,-21105.568359375,0.0
1619621867634.0,-6018.4755859375,18137.099609375,24001.01171875,-19987.220703125,-22750.365234375,7179.00048828125,16429.60546875,-21082.90234375,0.0
1619621867638.0,-5846.076171875,18245.326171875,24437.67578125,-20046.162109375,-22621.552734375,7167.80224609375,16865.666015625,-21139.900390625,0.0
1619621867646.0,-5625.53173828125,18431.673828125,25824.9140625,-20094.173828125,-22455.58984375,7159.01806640625,17606.9609375,-21190.392578125,0.0
1619621867646.0,-5768.22509765625,18267.58984375,25529.3359375,-20056.353515625,-22574.2109375,7161.029296875,17275.037109375,-21149.35546875,0.0
