timestamps,CP5,F5,C3,CP3,CP6,F6,C4,CP4,stim
1619623590436.0,-25801.78125,25281.23046875,15450.46484375,-40679.86328125,-21799.9921875,20006.80078125,42234.0,-45594.13671875,0.0
1619623590444.0,-25806.33984375,25254.677734375,15336.9404296875,-40683.81640625,-21812.1953125,19985.74609375,41698.765625,-45600.375,0.0
1619623590448.0,-25806.7421875,25243.478515625,15269.9521484375,-40682.20703125,-21814.474609375,19982.19140625,41043.63671875,-45598.49609375,0.0
1619623590448.0,-25807.345703125,25275.8671875,15362.689453125,-40685.16015625,-21819.37109375,19987.01953125,41463.19921875,-45606.54296875,0.0
1619623590456.0,-25813.314453125,25331.455078125,15436.0478515625,-40689.1171875,-21819.50390625,19993.58984375,42201.94921875,-45609.8984375,0.0
1619623590460.0,-25816.533203125,25366.7265625,15335.666015625,-40687.83984375,-21818.900390625,19993.255859375,41855.0703125,-45603.99609375,0.0
1619623590460.0,-25820.556640625,25371.287109375,15239.77734375,-40686.23046875,-21822.857421875,19985.87890625,41104.38671875,-45601.6484375,0.0
1619623590464.0,-25827.060546875,25399.248046875,15319.169921875,-40685.8984375,-21825.673828125,19987.82421875,41337.7421875,-45603.19140625,0.0
1619623590472.0,-25828.267578125,25390.59765625,15432.0244140625,-40686.6328125,-21823.86328125,19996.7421875,42157.55859375,-45602.72265625,0.0
1619623590476.0,-25825.919921875,25322.40234375,15369.595703125,-40679.66015625,-21817.224609375,20003.314453125,41964.91015625,-45588.9765625,0.0
1619623590476.0,-25828.201171875,25341.3125,15273.8408203125,-40677.44921875,-21822.052734375,19993.92578125,41157.49609375,-45586.09375,0.0
1619623590484.0,-25832.08984375,25328.638671875,15341.1640625,-40682.74609375,-21826.27734375,19992.115234375,41224.08203125,-45591.65625,0.0
1619623590488.0,-25840.873046875,25351.505859375,15471.85546875,-40691.1953125,-21826.947265625,19996.2734375,42056.50390625,-45598.296875,0.0
1619623590488.0,-25841.4765625,25349.0234375,15434.169921875,-40685.8984375,-21825.875,19993.388671875,42065.69140625,-45593.06640625,0.0
1619623590492.0,-25839.666015625,25369.07421875,15311.9287109375,-40680.12890625,-21821.91796875,19981.3203125,41265.65625,-45586.5625,0.0
1619623590500.0,-25842.818359375,25416.34765625,15330.1005859375,-40681.8046875,-21818.498046875,19979.173828125,41162.59375,-45588.70703125,0.0
1619623590504.0,-25844.2265625,25437.939453125,15440.8759765625,-40686.96875,-21810.5859375,19990.439453125,41991.328125,-45591.859375,0.0
1619623590504.0,-25848.048828125,25371.755859375,15401.6484375,-40690.859375,-21818.23046875,19983.197265625,42164.3984375,-45601.1796875,0.0
1619623590512.0,-25844.2265625,25370.080078125,15269.1474609375,-40688.98046875,-21820.845703125,19971.595703125,41349.87890625,-45600.64453125,0.0
1619623590516.0,-25849.859375,25361.49609375,15256.33984375,-40691.93359375,-21824.064453125,19969.65234375,41057.984375,-45605.0703125,0.0
1619623590516.0,-25854.017578125,25391.3359375,15366.17578125,-40700.11328125,-21827.015625,19978.033203125,41826.9765625,-45614.72265625,0.0
1619623590520.0,-25843.01953125,25375.578125,15371.7412109375,-40694.61328125,-21821.44921875,19987.0859375,42203.9609375,-45610.56640625,0.0
1619623590528.0,-25835.64453125,25364.24609375,15246.7509765625,-40685.42578125,-21817.560546875,19981.119140625,41475.80859375,-45602.7890625,0.0
1619623590532.0,-25839.46484375,25348.287109375,15222.3427734375,-40685.96484375,-21817.626953125,19975.955078125,41033.04296875,-45604.1953125,0.0
1619623590532.0,-25838.259765625,25421.2421875,15352.5634765625,-40689.3828125,-21812.53125,19988.2265625,41739.53515625,-45606.20703125,0.0
1619623590540.0,-25835.2421875,25482.865234375,15389.712890625,-40690.45703125,-21809.3125,19996.205078125,42320.8359375,-45603.52734375,0.0
1619623590544.0,-25832.626953125,25461.9453125,15268.87890625,-40685.828125,-21811.32421875,19993.255859375,41727.734375,-45596.484375,0.0
1619623590544.0,-25832.89453125,25379.400390625,15225.2255859375,-40683.1484375,-21810.921875,19993.0546875,41152.66796875,-45593.734375,0.0
1619623590548.0,-25834.16796875,25383.625,15335.9345703125,-40687.57421875,-21805.826171875,20003.380859375,41690.05078125,-45598.5625,0.0
1619623590556.0,-25833.69921875,25382.8203125,15398.9658203125,-40690.7265625,-21804.953125,20007.337890625,42408.27734375,-45601.1796875,0.0
1619623590560.0,-25827.59765625,25393.75,15291.2080078125,-40684.48828125,-21807.166015625,19998.486328125,41931.6484375,-45595.6796875,0.0
1619623590560.0,-25825.517578125,25365.654296875,15221.7392578125,-40678.98828125,-21808.10546875,19990.841796875,41217.7109375,-45592.328125,0.0
1619623590568.0,-25825.31640625,25392.54296875,15325.2724609375,-40682.20703125,-21806.96484375,19998.75390625,41587.05078125,-45593.33203125,0.0
1619623590572.0,-25821.427734375,25393.548828125,15425.654296875,-40679.86328125,-21800.259765625,20009.416015625,42386.88671875,-45591.9921875,0.0
1619623590576.0,-25818.076171875,25421.17578125,15340.4267578125,-40672.62109375,-21797.376953125,20001.90625,42087.1484375,-45586.76171875,0.0
1619623590576.0,-25818.4765625,25395.359375,15251.3779296875,-40667.12109375,-21796.83984375,19994.126953125,41320.375,-45580.59375,0.0
1619623590584.0,-25821.896484375,25419.1640625,15325.6748046875,-40668.12890625,-21793.5546875,20003.58203125,41527.23828125,-45582.875,0.0
1619623590588.0,-25821.2265625,25401.05859375,15438.5283203125,-40670.2734375,-21789.396484375,20017.796875,42374.14453125,-45584.75,0.0
1619623590588.0,-25813.11328125,25405.88671875,15378.7158203125,-40660.01171875,-21782.826171875,20020.748046875,42247.27734375,-45575.8984375,0.0
1619623590596.0,-25804.126953125,25383.958984375,15275.0478515625,-40648.2109375,-21774.2421875,20021.6875,41442.2109375,-45561.81640625,0.0
1619623590600.0,-25802.98828125,25406.958984375,15318.1640625,-40649.62109375,-21770.822265625,20028.19140625,41457.30078125,-45559.73828125,0.0
1619623590604.0,-25797.220703125,25406.423828125,15441.7470703125,-40645.59765625,-21761.837890625,20046.765625,42303.40234375,-45557.125,0.0
1619623590604.0,-25790.380859375,25432.57421875,15411.8408203125,-40634.1953125,-21752.650390625,20062.5234375,42356.30859375,-45542.83984375,0.0
1619623590612.0,-25778.37890625,25453.697265625,15299.2548828125,-40618.4375,-21744.470703125,20068.89453125,41546.08203125,-45527.95703125,0.0
1619623590616.0,-25775.2265625,25491.11328125,15316.8232421875,-40616.828125,-21743.12890625,20072.380859375,41381.39453125,-45530.5703125,0.0
1619623590616.0,-25778.78125,25566.349609375,15440.4736328125,-40620.44921875,-21740.513671875,20089.279296875,42197.25390625,-45534.59375,0.0
1619623590624.0,-25778.646484375,25564.001953125,15428.26953125,-40618.91015625,-21742.2578125,20094.84375,42427.9921875,-45534.19140625,0.0
1619623590628.0,-25764.765625,25481.7265625,15321.517578125,-40606.703125,-21734.009765625,20103.025390625,41666.4453125,-45520.04296875,0.0
1619623590632.0,-25758.328125,25530.54296875,15331.1728515625,-40599.328125,-21727.03515625,20117.173828125,41341.4296875,-45513.13671875,0.0
1619623590636.0,-25757.255859375,25578.353515625,15454.755859375,-40601.00390625,-21721.603515625,20129.376953125,42088.55859375,-45514.140625,0.0
1619623590640.0,-25752.62890625,25564.94140625,15470.513671875,-40599.53125,-21716.642578125,20130.517578125,42474.05859375,-45510.38671875,0.0
1619623590644.0,-25742.1015625,25527.189453125,15350.4853515625,-40587.86328125,-21708.86328125,20130.919921875,41780.03515625,-45497.37890625,0.0
1619623590644.0,-25732.04296875,25441.626953125,15325.6748046875,-40579.48046875,-21702.0234375,20137.625,41325.1328125,-45488.99609375,0.0
1619623590652.0,-25731.640625,25488.296875,15443.5576171875,-40580.8203125,-21698.068359375,20147.818359375,41963.03125,-45492.34765625,0.0
1619623590656.0,-25728.154296875,25641.318359375,15488.015625,-40580.88671875,-21693.171875,20154.1875,42516.1015625,-45489.8671875,0.0
1619623590660.0,-25723.392578125,25553.54296875,15372.0771484375,-40575.7265625,-21694.24609375,20149.427734375,41910.7265625,-45485.0390625,0.0
1619623590664.0,-25716.62109375,25465.767578125,15320.6455078125,-40569.95703125,-21689.08203125,20156.66796875,41310.44921875,-45478.0,0.0
1619623590668.0,-25715.748046875,25472.47265625,15435.376953125,-40570.76171875,-21681.908203125,20174.70703125,41813.23046875,-45477.328125,0.0
1619623590672.0,-25720.576171875,25515.72265625,15509.205078125,-40570.96484375,-21680.365234375,20177.5234375,42488.7421875,-45479.00390625,0.0
1619623590672.0,-25720.576171875,25575.537109375,15407.482421875,-40567.07421875,-21684.388671875,20168.134765625,42028.609375,-45476.0546875,0.0
1619623590680.0,-25717.759765625,25561.521484375,15334.1240234375,-40564.39453125,-21682.779296875,20158.412109375,41293.55078125,-45472.56640625,0.0
1619623590684.0,-25721.650390625,25551.462890625,15425.921875,-40570.16015625,-21683.11328125,20161.697265625,41613.5390625,-45476.92578125,0.0
1619623590688.0,-25725.203125,25496.412109375,15505.8525390625,-40573.2421875,-21684.119140625,20162.099609375,42337.734375,-45483.1640625,0.0
1619623590692.0,-25724.130859375,25484.20703125,15429.2080078125,-40569.5546875,-21685.326171875,20154.12109375,42030.421875,-45478.1328125,0.0
1619623590696.0,-25724.66796875,25482.060546875,15351.3564453125,-40563.3203125,-21684.923828125,20146.8125,41255.26171875,-45474.84765625,0.0
1619623590700.0,-25726.0078125,25559.779296875,15440.00390625,-40560.83984375,-21677.548828125,20151.974609375,41412.91015625,-45475.1171875,0.0
1619623590700.0,-25733.853515625,25581.4375,15560.4345703125,-40572.171875,-21682.845703125,20149.359375,42202.21484375,-45484.97265625,0.0
1619623590708.0,-25736.736328125,25594.111328125,15512.490234375,-40571.56640625,-21686.466796875,20140.5078125,42099.48828125,-45484.703125,0.0
1619623590712.0,-25734.5234375,25563.130859375,15412.0419921875,-40565.66796875,-21688.27734375,20126.962890625,41319.16796875,-45481.08203125,0.0
1619623590716.0,-25740.08984375,25531.951171875,15457.7734375,-40569.95703125,-21690.423828125,20123.87890625,41283.15625,-45484.63671875,0.0
1619623590720.0,-25748.203125,25599.072265625,15579.814453125,-40577.73828125,-21688.2109375,20124.68359375,42087.484375,-45490.3359375,0.0
1619623590724.0,-25743.912109375,25566.013671875,15548.2978515625,-40574.921875,-21689.619140625,20117.84375,42163.7265625,-45491.41015625,0.0
1619623590728.0,-25742.638671875,25479.177734375,15429.0068359375,-40571.56640625,-21692.970703125,20104.767578125,41382.3984375,-45492.08203125,0.0
1619623590732.0,-25745.25390625,25507.072265625,15432.359375,-40574.51953125,-21691.361328125,20104.43359375,41211.8125,-45493.5546875,0.0
1619623590736.0,-25748.47265625,25592.3671875,15545.4814453125,-40580.15234375,-21689.484375,20108.724609375,41977.44921875,-45502.40625,0.0
1619623590740.0,-25743.845703125,25567.892578125,15539.7822265625,-40576.73046875,-21686.466796875,20107.78515625,42244.125,-45501.46875,0.0
1619623590744.0,-25740.42578125,25497.685546875,15412.9130859375,-40569.15234375,-21685.796875,20098.93359375,41510.80859375,-45494.2265625,0.0
1619623590748.0,-25743.443359375,25469.455078125,15386.4267578125,-40573.98046875,-21690.021484375,20094.978515625,41155.28515625,-45498.1171875,0.0
1619623590752.0,-25740.89453125,25494.533203125,15486.1376953125,-40579.8828125,-21685.4609375,20102.890625,41859.6328125,-45499.65625,0.0
1619623590756.0,-25737.541015625,25491.248046875,15494.1845703125,-40579.4140625,-21683.248046875,20104.96875,42293.74609375,-45495.76953125,0.0
1619623590760.0,-25733.25,25509.28515625,15372.814453125,-40574.51953125,-21682.578125,20097.525390625,41659.3359375,-45488.05859375,0.0
1619623590764.0,-25731.57421875,25471.66796875,15338.482421875,-40573.84765625,-21679.359375,20097.458984375,41183.84765625,-45483.83203125,0.0
1619623590768.0,-25733.919921875,25474.88671875,15444.09375,-40581.42578125,-21681.83984375,20100.07421875,41754.48828125,-45491.41015625,0.0
1619623590772.0,-25732.580078125,25479.916015625,15495.2578125,-40584.10546875,-21686.6015625,20103.6953125,42338.60546875,-45494.09375,0.0
1619623590776.0,-25724.33203125,25510.359375,15384.4150390625,-40575.25390625,-21674.330078125,20111.00390625,41819.265625,-45479.67578125,0.0
1619623590780.0,-25723.52734375,25573.123046875,15312.666015625,-40577.265625,-21673.525390625,20103.091796875,41185.2578125,-45482.15625,0.0
1619623590784.0,-25725.806640625,25601.15234375,15406.140625,-40584.30859375,-21675.873046875,20105.7734375,41618.3671875,-45491.6796875,0.0
1619623590788.0,-25726.6796875,25621.267578125,15475.4091796875,-40588.0625,-21680.298828125,20107.919921875,42305.68359375,-45498.31640625,0.0
1619623590792.0,-25723.4609375,25602.962890625,15375.9658203125,-40583.1015625,-21680.029296875,20104.5,41913.6796875,-45493.69140625,0.0
1619623590796.0,-25720.107421875,25599.408203125,15284.63671875,-40580.95703125,-21678.21875,20100.4765625,41203.62890625,-45490.0703125,0.0
1619623590800.0,-25722.119140625,25575.8046875,15347.802734375,-40585.6484375,-21676.140625,20105.37109375,41467.359375,-45493.890625,0.0
1619623590804.0,-25720.443359375,25556.4921875,15438.1259765625,-40585.984375,-21666.953125,20122.203125,42247.078125,-45491.74609375,0.0
1619623590808.0,-25712.462890625,25493.9296875,15363.6953125,-40577.40234375,-21663.130859375,20122.671875,42032.76953125,-45481.3515625,0.0
1619623590812.0,-25707.703125,25475.69140625,15271.4267578125,-40570.828125,-21659.712890625,20106.779296875,41275.51171875,-45474.04296875,0.0
1619623590816.0,-25707.3671875,25513.041015625,15331.5751953125,-40573.9140625,-21657.767578125,20095.044921875,41365.16796875,-45476.32421875,0.0
1619623590820.0,-25711.79296875,25578.5546875,15438.1259765625,-40580.15234375,-21662.4609375,20086.126953125,42149.51171875,-45486.44921875,0.0
1619623590824.0,-25714.2734375,25548.78125,15383.744140625,-40577.8046875,-21667.625,20079.01953125,42121.4140625,-45487.3203125,0.0
1619623590828.0,-25718.095703125,25493.259765625,15259.2900390625,-40579.078125,-21677.212890625,20061.31640625,41339.08203125,-45490.875,0.0
1619623590832.0,-25724.130859375,25497.349609375,15280.814453125,-40585.046875,-21681.83984375,20055.68359375,41241.8515625,-45500.39453125,0.0
1619623590836.0,-25729.62890625,25490.509765625,15394.205078125,-40593.16015625,-21681.169921875,20062.5234375,42038.1328125,-45507.50390625,0.0
1619623590840.0,-25729.025390625,25538.72265625,15370.1318359375,-40591.953125,-21679.224609375,20059.640625,42197.12109375,-45505.9609375,0.0
1619623590844.0,-25723.794921875,25532.419921875,15248.2255859375,-40584.578125,-21675.603515625,20054.07421875,41416.1953125,-45499.92578125,0.0
1619623590848.0,-25723.19140625,25479.04296875,15246.8173828125,-40585.3125,-21673.458984375,20052.93359375,41152.734375,-45499.7265625,0.0
1619623590852.0,-25726.208984375,25509.419921875,15364.701171875,-40590.6796875,-21670.708984375,20057.76171875,41895.70703125,-45504.28515625,0.0
1619623590856.0,-25728.35546875,25527.658203125,15368.12109375,-40592.0859375,-21675.201171875,20054.0078125,42215.359375,-45506.296875,0.0
1619623590860.0,-25727.55078125,25578.15234375,15250.9755859375,-40585.78515625,-21677.080078125,20047.705078125,41510.54296875,-45502.20703125,0.0
1619623590864.0,-25731.037109375,25576.744140625,15236.625,-40585.984375,-21680.90234375,20042.33984375,41106.06640625,-45507.5703125,0.0
1619623590868.0,-25736.9375,25591.2265625,15361.6162109375,-40591.01171875,-21684.857421875,20048.576171875,41745.1015625,-45517.359375,0.0
1619623590872.0,-25740.89453125,25592.30078125,15414.6572265625,-40593.49609375,-21688.27734375,20055.6171875,42223.60546875,-45520.578125,0.0
1619623590876.0,-25740.08984375,25580.96875,15312.9345703125,-40587.66015625,-21689.8203125,20056.95703125,41614.6796875,-45513.875,0.0
1619623590880.0,-25744.248046875,25556.224609375,15270.0859375,-40587.9296875,-21685.796875,20064.46875,41082.39453125,-45506.09375,0.0
1619623590884.0,-25749.076171875,25536.17578125,15380.056640625,-40594.703125,-21686.064453125,20072.380859375,41602.80859375,-45511.05859375,0.0
1619623590888.0,-25747.130859375,25503.384765625,15461.4619140625,-40592.82421875,-21680.23046875,20085.859375,42239.8359375,-45507.4375,0.0
1619623590892.0,-25744.314453125,25483.87109375,15369.595703125,-40586.65625,-21680.029296875,20084.3828125,41790.36328125,-45500.26171875,0.0
1619623590896.0,-25741.498046875,25510.89453125,15295.56640625,-40586.3203125,-21678.755859375,20077.611328125,41149.515625,-45498.8515625,0.0
1619623590900.0,-25741.23046875,25579.4921875,15384.68359375,-40590.6796875,-21673.32421875,20081.298828125,41525.6953125,-45501.9375,0.0
1619623590904.0,-25744.314453125,25566.013671875,15473.93359375,-40596.04296875,-21674.0625,20082.974609375,42238.29296875,-45508.64453125,0.0
1619623590908.0,-25740.42578125,25484.341796875,15391.388671875,-40592.421875,-21675.201171875,20073.1171875,41927.22265625,-45504.6875,0.0
1619623590912.0,-25738.01171875,25472.673828125,15297.8466796875,-40589.60546875,-21678.419921875,20058.767578125,41220.05859375,-45504.5546875,0.0
1619623590916.0,-25744.58203125,25472.205078125,15357.1240234375,-40601.80859375,-21685.05859375,20046.36328125,41413.9140625,-45517.359375,0.0
1619623590920.0,-25751.958984375,25487.0234375,15446.0390625,-40611.12890625,-21687.47265625,20041.736328125,42173.78515625,-45527.75390625,0.0
1619623590924.0,-25750.349609375,25469.3203125,15377.7099609375,-40607.578125,-21687.00390625,20038.3828125,42026.59765625,-45525.40625,0.0
1619623590928.0,-25749.880859375,25460.603515625,15277.0595703125,-40603.08203125,-21689.8203125,20033.95703125,41265.58984375,-45522.5234375,0.0
1619623590932.0,-25753.3671875,25478.0390625,15325.33984375,-40604.08984375,-21690.2890625,20040.529296875,41291.875,-45523.26171875,0.0
1619623590936.0,-25757.658203125,25510.626953125,15436.9189453125,-40609.5859375,-21690.7578125,20045.4921875,42078.03125,-45527.88671875,0.0
1619623590940.0,-25751.623046875,25577.615234375,15397.0888671875,-40607.44140625,-21694.580078125,20044.216796875,42100.828125,-45525.67578125,0.0
1619623590944.0,-25745.3203125,25573.390625,15289.666015625,-40598.390625,-21689.216796875,20045.55859375,41359.80078125,-45513.26953125,0.0
1619623590948.0,-25748.5390625,25575.537109375,15311.3916015625,-40601.20703125,-21692.30078125,20042.40625,41224.8203125,-45517.5625,0.0
1619623590952.0,-25752.830078125,25590.35546875,15427.666015625,-40607.84375,-21693.44140625,20050.51953125,41979.125,-45524.19921875,0.0
1619623590956.0,-25754.439453125,25599.810546875,15418.814453125,-40609.98828125,-21695.51953125,20051.525390625,42179.3515625,-45523.53125,0.0
1619623590960.0,-25753.03125,25557.498046875,15304.216796875,-40606.4375,-21692.166015625,20040.796875,41468.36328125,-45518.09765625,0.0
1619623590964.0,-25753.232421875,25486.083984375,15296.974609375,-40607.375,-21685.728515625,20035.96875,41194.375,-45518.703125,0.0
1619623590968.0,-25753.703125,25496.27734375,15413.583984375,-40614.01171875,-21683.515625,20043.2109375,41891.4140625,-45525.40625,0.0
1619623590972.0,-25751.2890625,25505.330078125,15425.654296875,-40613.8125,-21687.0703125,20044.083984375,42277.51953125,-45529.4296875,0.0
1619623590976.0,-25746.794921875,25558.638671875,15298.78515625,-40604.76171875,-21688.814453125,20048.77734375,41628.625,-45522.859375,0.0
1619623590980.0,-25745.7890625,25563.400390625,15261.9052734375,-40600.0,-21683.248046875,20067.216796875,41164.26953125,-45513.40234375,0.0
1619623590984.0,-25744.515625,25583.248046875,15369.998046875,-40605.23046875,-21683.91796875,20081.767578125,41733.09765625,-45517.16015625,0.0
1619623590988.0,-25748.94140625,25588.8125,15413.9189453125,-40609.38671875,-21689.8203125,20083.9140625,42259.6171875,-45521.3828125,0.0
