timestamps,CP5,F5,C3,CP3,CP6,F6,C4,CP4,stim
1619623525596.0,-25044.861328125,23802.26171875,16582.490234375,-39633.734375,-20614.72265625,22407.04296875,45502.7421875,-44783.30859375,0.0
1619623525600.0,-25039.697265625,23813.66015625,16664.029296875,-39630.1796875,-20598.16015625,22433.595703125,45912.65234375,-44772.77734375,0.0
1619623525608.0,-25035.607421875,23804.40625,16597.712890625,-39622.6015625,-20595.74609375,22437.955078125,45739.78125,-44764.93359375,0.0
1619623525612.0,-25030.9140625,23839.140625,16587.720703125,-39615.0234375,-20583.341796875,22442.58203125,45469.4140625,-44756.015625,0.0
1619623525616.0,-25029.7734375,23850.138671875,16673.216796875,-39612.609375,-20573.216796875,22450.62890625,45847.60546875,-44753.734375,0.0
1619623525620.0,-25030.646484375,23901.099609375,16704.53125,-39611.3359375,-20569.998046875,22459.814453125,46204.140625,-44750.984375,0.0
1619623525624.0,-25028.5,23839.0078125,16624.53515625,-39605.97265625,-20568.052734375,22454.181640625,45847.2734375,-44745.82421875,0.0
1619623525628.0,-25024.9453125,23823.115234375,16588.794921875,-39601.078125,-20565.37109375,22447.140625,45458.015625,-44744.01171875,0.0
1619623525632.0,-25021.7265625,23840.416015625,16664.5,-39601.8828125,-20559.201171875,22454.583984375,45747.16015625,-44745.62109375,0.0
1619623525636.0,-25018.576171875,23852.41796875,16718.546875,-39598.6640625,-20548.673828125,22469.806640625,46205.48046875,-44743.07421875,0.0
1619623525640.0,-25016.4296875,23847.5234375,16649.2109375,-39594.171875,-20551.021484375,22464.912109375,45944.43359375,-44742.671875,0.0
1619623525652.0,-25010.328125,23860.46484375,16715.595703125,-39587.59765625,-20538.75,22478.45703125,46200.25,-44738.515625,0.0
1619623525656.0,-25005.03125,23869.583984375,16668.791015625,-39577.94140625,-20525.5390625,22489.51953125,46061.6484375,-44723.359375,0.0
1619623525660.0,-24992.892578125,23920.009765625,16623.193359375,-39563.7265625,-20505.826171875,22504.943359375,45588.37109375,-44702.03515625,0.0
1619623525664.0,-24991.484375,23912.833984375,16668.65625,-39562.05078125,-20507.435546875,22490.392578125,45638.86328125,-44708.33984375,0.0
1619623525668.0,-24989.072265625,23927.720703125,16753.75,-39563.2578125,-20507.76953125,22481.474609375,46203.0,-44715.6484375,0.0
1619623525672.0,-24973.984375,23946.162109375,16725.453125,-39550.98828125,-20484.033203125,22503.333984375,46185.03125,-44692.4453125,0.0
1619623525676.0,-24971.5703125,23910.822265625,16653.703125,-39543.20703125,-20479.337890625,22502.595703125,45667.69921875,-44688.15625,0.0
1619623525680.0,-24973.849609375,23926.3125,16679.787109375,-39546.2265625,-20478.935546875,22498.7734375,45594.609375,-44691.57421875,0.0
1619623525684.0,-24977.26953125,23899.22265625,16767.361328125,-39550.31640625,-20479.271484375,22497.767578125,46149.15625,-44696.40234375,0.0
1619623525688.0,-24975.123046875,23903.849609375,16746.0390625,-39542.26953125,-20473.37109375,22511.3125,46261.60546875,-44690.234375,0.0
1619623525692.0,-24973.513671875,23922.22265625,16649.412109375,-39539.65625,-20472.431640625,22502.26171875,45731.734375,-44689.2265625,0.0
1619623525696.0,-24974.51953125,23927.38671875,16656.05078125,-39538.515625,-20469.482421875,22506.3515625,45547.66796875,-44689.02734375,0.0
1619623525700.0,-24976.53125,23928.525390625,16749.458984375,-39540.52734375,-20470.017578125,22503.400390625,46066.609375,-44691.91015625,0.0
1619623525704.0,-24973.6484375,23932.68359375,16748.51953125,-39536.234375,-20467.537109375,22506.083984375,46304.5234375,-44686.546875,0.0
1619623525708.0,-24965.1328125,23922.490234375,16671.673828125,-39522.69140625,-20455.935546875,22511.447265625,45840.5,-44670.921875,0.0
1619623525712.0,-24965.400390625,23958.431640625,16661.75,-39518.3984375,-20451.2421875,22505.48046875,45548.47265625,-44670.72265625,0.0
1619623525716.0,-24967.61328125,23980.091796875,16761.73046875,-39516.18359375,-20435.015625,22527.7421875,46018.6640625,-44662.80859375,0.0
1619623525720.0,-24971.5703125,24039.904296875,16780.169921875,-39517.86328125,-20436.490234375,22525.998046875,46368.625,-44665.7578125,0.0
1619623525724.0,-24967.8828125,23944.283203125,16692.662109375,-39515.11328125,-20438.568359375,22522.9140625,45930.421875,-44660.39453125,0.0
1619623525728.0,-24974.453125,23926.71484375,16658.396484375,-39520.74609375,-20444.73828125,22518.5546875,45525.00390625,-44663.94921875,0.0
1619623525732.0,-24975.32421875,23952.12890625,16745.234375,-39521.21484375,-20442.927734375,22512.654296875,45881.87109375,-44669.91796875,0.0
1619623525736.0,-24974.251953125,23977.4765625,16803.37109375,-39520.8125,-20440.6484375,22517.68359375,46356.22265625,-44670.25,0.0
1619623525740.0,-24970.49609375,23986.931640625,16729.341796875,-39517.05859375,-20440.78125,22516.4765625,46005.859375,-44665.9609375,0.0
1619623525744.0,-24967.814453125,23950.587890625,16686.224609375,-39510.62109375,-20435.8203125,22521.7734375,45508.9765625,-44660.52734375,0.0
1619623525748.0,-24963.0546875,23963.126953125,16765.55078125,-39508.33984375,-20424.48828125,22535.453125,45788.46484375,-44655.296875,0.0
1619623525752.0,-24964.26171875,23972.783203125,16827.2421875,-39509.4140625,-20422.07421875,22539.140625,46360.71484375,-44656.90625,0.0
1619623525756.0,-24965.333984375,23957.42578125,16745.568359375,-39508.5390625,-20423.81640625,22526.6015625,46138.0234375,-44659.25390625,0.0
1619623525760.0,-24961.9140625,23958.029296875,16674.357421875,-39502.3046875,-20421.3359375,22517.28125,45592.59765625,-44655.8359375,0.0
1619623525764.0,-24962.25,23978.75,16731.15234375,-39502.70703125,-20411.814453125,22524.658203125,45738.44140625,-44652.4140625,0.0
1619623525768.0,-24969.15625,24010.53515625,16808.33203125,-39510.55078125,-20412.619140625,22526.802734375,46344.28515625,-44656.9765625,0.0
1619623525772.0,-24962.919921875,24064.71484375,16761.796875,-39503.04296875,-20401.287109375,22534.447265625,46287.421875,-44644.50390625,0.0
1619623525776.0,-24969.826171875,23979.822265625,16667.650390625,-39509.546875,-20412.55078125,22513.32421875,45716.3125,-44653.21875,0.0
1619623525780.0,-24971.501953125,23967.8203125,16698.36328125,-39508.2734375,-20411.74609375,22513.32421875,45702.6328125,-44655.90234375,0.0
1619623525784.0,-24970.83203125,23975.8671875,16783.65625,-39508.33984375,-20402.896484375,22520.365234375,46324.3046875,-44651.8125,0.0
1619623525788.0,-24969.826171875,23990.484375,16746.306640625,-39505.58984375,-20398.40234375,22526.6015625,46393.83984375,-44646.24609375,0.0
1619623525792.0,-24971.30078125,24009.595703125,16657.390625,-39503.2421875,-20400.81640625,22516.8125,45853.375,-44645.44140625,0.0
1619623525796.0,-24977.001953125,24002.419921875,16665.169921875,-39507.734375,-20408.86328125,22508.69921875,45704.109375,-44655.69921875,0.0
1619623525800.0,-24970.765625,24063.57421875,16762.66796875,-39504.98828125,-20393.306640625,22522.109375,46308.27734375,-44649.33203125,0.0
1619623525804.0,-24970.49609375,24034.943359375,16741.2109375,-39508.67578125,-20395.251953125,22519.494140625,46532.2421875,-44649.8671875,0.0
1619623525808.0,-24969.826171875,24007.115234375,16645.724609375,-39504.5859375,-20397.46484375,22515.3359375,46016.921875,-44648.79296875,0.0
1619623525812.0,-24966.80859375,23999.068359375,16631.306640625,-39500.29296875,-20392.234375,22517.146484375,45751.5859375,-44646.984375,0.0
1619623525816.0,-24968.486328125,24037.625,16714.857421875,-39503.64453125,-20387.271484375,22527.40625,46280.515625,-44645.44140625,0.0
1619623525820.0,-24972.306640625,24065.05078125,16715.86328125,-39507.9375,-20388.27734375,22525.126953125,46623.03515625,-44646.6484375,0.0
1619623525824.0,-24974.85546875,24017.373046875,16619.70703125,-39507.40234375,-20390.7578125,22513.2578125,46170.4765625,-44647.51953125,0.0
1619623525828.0,-24973.447265625,23999.603515625,16590.26953125,-39505.45703125,-20392.904296875,22506.015625,45777.33203125,-44649.93359375,0.0
1619623525832.0,-24969.693359375,24018.447265625,16679.720703125,-39505.12109375,-20385.86328125,22514.197265625,46227.4765625,-44649.6640625,0.0
1619623525836.0,-24973.6484375,24032.4609375,16705.201171875,-39508.94140625,-20390.087890625,22509.705078125,46713.359375,-44655.6328125,0.0
1619623525840.0,-24973.380859375,24024.146484375,16607.435546875,-39506.52734375,-20395.05078125,22503.53515625,46333.0859375,-44655.90234375,0.0
1619623525844.0,-24972.10546875,24012.412109375,16557.6796875,-39505.9921875,-20394.513671875,22501.5234375,45857.93359375,-44656.50390625,0.0
1619623525848.0,-24979.013671875,24040.240234375,16629.765625,-39512.296875,-20396.525390625,22506.150390625,46162.23046875,-44662.875,0.0
1619623525852.0,-24979.548828125,24090.8671875,16687.767578125,-39513.5703125,-20391.96484375,22516.275390625,46738.97265625,-44659.9921875,0.0
1619623525856.0,-24980.890625,24074.103515625,16607.501953125,-39511.35546875,-20393.240234375,22510.240234375,46483.828125,-44657.17578125,0.0
1619623525860.0,-24985.181640625,24105.283203125,16538.099609375,-39513.4375,-20399.4765625,22498.7734375,45960.39453125,-44659.25390625,0.0
1619623525864.0,-24990.61328125,24038.5625,16594.158203125,-39519.26953125,-20401.689453125,22494.68359375,46140.1015625,-44665.22265625,0.0
1619623525868.0,-24989.67578125,24043.66015625,16670.802734375,-39521.01171875,-20396.79296875,22504.943359375,46774.3125,-44662.80859375,0.0
1619623525872.0,-24988.267578125,24038.5625,16608.10546875,-39518.66796875,-20399.140625,22501.5234375,46657.76953125,-44661.06640625,0.0
1619623525876.0,-24992.490234375,24030.44921875,16518.587890625,-39519.40234375,-20407.322265625,22490.927734375,46090.21484375,-44664.75390625,0.0
1619623525880.0,-24995.306640625,24031.724609375,16555.1328125,-39523.29296875,-20411.544921875,22487.173828125,46107.109375,-44671.7265625,0.0
1619623525884.0,-24996.6484375,24040.0390625,16645.65625,-39526.2421875,-20410.271484375,22489.185546875,46727.4375,-44675.75,0.0
1619623525888.0,-25000.671875,24054.65625,16598.181640625,-39528.859375,-20413.490234375,22482.8828125,46741.05078125,-44675.1484375,0.0
1619623525892.0,-24999.80078125,24031.65625,16509.736328125,-39526.3125,-20415.568359375,22480.1328125,46157.671875,-44670.65234375,0.0
1619623525896.0,-25004.427734375,24054.58984375,16534.27734375,-39528.3203125,-20419.591796875,22479.462890625,46025.7734375,-44673.671875,0.0
1619623525900.0,-25012.00390625,24108.703125,16630.30078125,-39536.97265625,-20424.5546875,22479.126953125,46641.875,-44681.984375,0.0
1619623525904.0,-25012.33984375,24069.677734375,16603.880859375,-39537.0390625,-20420.798828125,22481.474609375,46804.484375,-44677.62890625,0.0
1619623525908.0,-25013.814453125,24115.005859375,16504.037109375,-39536.30078125,-20423.28125,22472.82421875,46257.24609375,-44675.01171875,0.0
1619623525912.0,-25015.15625,24062.837890625,16496.2578125,-39539.51953125,-20422.677734375,22464.77734375,46000.89453125,-44677.359375,0.0
1619623525916.0,-25015.423828125,24046.87890625,16592.884765625,-39547.76953125,-20421.8046875,22467.861328125,46563.5546875,-44682.9921875,0.0
1619623525920.0,-25011.06640625,24061.294921875,16591.611328125,-39547.5,-20423.28125,22468.330078125,46845.390625,-44682.9921875,0.0
1619623525924.0,-25006.037109375,24037.826171875,16503.5,-39542.8046875,-20424.62109375,22461.357421875,46357.4296875,-44678.69921875,0.0
1619623525928.0,-25001.54296875,24022.134765625,16489.8203125,-39539.38671875,-20424.48828125,22459.8828125,46018.73046875,-44677.08984375,0.0
1619623525932.0,-25001.611328125,24036.484375,16588.32421875,-39543.609375,-20422.87890625,22468.330078125,46506.359375,-44680.17578125,0.0
1619623525936.0,-25000.404296875,24044.798828125,16613.203125,-39544.88671875,-20426.56640625,22474.8359375,46944.296875,-44682.38671875,0.0
1619623525940.0,-24997.921875,24038.630859375,16519.7265625,-39541.93359375,-20431.126953125,22466.7890625,46532.91015625,-44681.515625,0.0
1619623525944.0,-24994.771484375,24025.48828125,16479.427734375,-39538.71484375,-20425.091796875,22470.41015625,46084.3125,-44676.95703125,0.0
1619623525948.0,-24990.2109375,24043.056640625,16569.482421875,-39537.91015625,-20417.044921875,22482.546875,46450.03125,-44674.2734375,0.0
1619623525952.0,-24990.48046875,24077.25390625,16619.908203125,-39541.59765625,-20420.0625,22482.681640625,46960.1875,-44679.23828125,0.0
1619623525956.0,-24988.46875,24074.7734375,16530.322265625,-39542.40234375,-20425.896484375,22475.974609375,46631.484375,-44680.17578125,0.0
1619623525960.0,-24982.09765625,24104.880859375,16467.826171875,-39538.24609375,-20424.62109375,22473.29296875,46105.5703125,-44679.171875,0.0
1619623525964.0,-24976.3984375,24073.23046875,16543.93359375,-39536.90625,-20421.201171875,22477.986328125,46361.25,-44677.828125,0.0
1619623525968.0,-24971.435546875,24106.7578125,16626.14453125,-39536.16796875,-20417.177734375,22484.625,46993.58203125,-44675.28125,0.0
1619623525972.0,-24967.94921875,24047.75,16559.357421875,-39532.546875,-20414.294921875,22485.228515625,46801.1328125,-44670.7890625,0.0
1619623525976.0,-24964.26171875,24059.751953125,16486.46875,-39527.44921875,-20411.947265625,22486.369140625,46241.9609375,-44666.62890625,0.0
1619623525980.0,-24964.328125,24082.484375,16548.62890625,-39527.8515625,-20408.328125,22497.56640625,46354.61328125,-44665.82421875,0.0
1619623525984.0,-24966.072265625,24069.810546875,16644.31640625,-39529.73046875,-20406.71875,22511.1796875,47012.2890625,-44664.953125,0.0
1619623525988.0,-24962.583984375,24060.892578125,16590.60546875,-39524.30078125,-20405.779296875,22513.861328125,46956.69921875,-44657.84765625,0.0
1619623525992.0,-24958.158203125,24041.111328125,16495.453125,-39521.21484375,-20410.0703125,22509.369140625,46358.234375,-44656.50390625,0.0
1619623525996.0,-24958.091796875,24044.798828125,16514.697265625,-39522.35546875,-20412.619140625,22509.16796875,46297.8828125,-44659.92578125,0.0
1619623526000.0,-24960.908203125,24050.767578125,16605.69140625,-39526.4453125,-20414.02734375,22517.34765625,46943.42578125,-44663.94921875,0.0
1619623526004.0,-24957.689453125,24047.548828125,16569.548828125,-39523.96484375,-20418.05078125,22515.671875,47017.85546875,-44662.5390625,0.0
1619623526008.0,-24955.8125,24113.59765625,16469.904296875,-39521.01171875,-20418.98828125,22514.12890625,46425.35546875,-44655.8359375,0.0
1619623526012.0,-24953.8671875,24107.630859375,16478.689453125,-39525.5078125,-20418.453125,22510.5078125,46237.0625,-44659.5234375,0.0
1619623526016.0,-24951.38671875,24055.328125,16582.15625,-39528.3203125,-20413.892578125,22517.416015625,46849.01171875,-44662.80859375,0.0
1619623526020.0,-24948.97265625,24046.87890625,16574.779296875,-39527.98828125,-20412.349609375,22516.275390625,47070.08984375,-44663.8828125,0.0
1619623526024.0,-24948.16796875,24039.568359375,16480.701171875,-39525.03515625,-20413.021484375,22511.71484375,46523.66015625,-44661.87109375,0.0
1619623526028.0,-24946.9609375,24040.0390625,16474.263671875,-39524.30078125,-20407.857421875,22516.744140625,46226.60546875,-44660.796875,0.0
1619623526032.0,-24950.380859375,24042.85546875,16573.4375,-39529.6640625,-20404.169921875,22530.291015625,46766.0625,-44663.6796875,0.0
1619623526036.0,-24956.75,24048.689453125,16582.625,-39532.81640625,-20416.240234375,22533.5078125,47139.2265625,-44671.2578125,0.0
1619623526040.0,-24957.01953125,24143.90625,16486.1328125,-39529.1953125,-20419.189453125,22536.19140625,46673.19140625,-44667.703125,0.0
1619623526044.0,-24956.080078125,24065.05078125,16457.09765625,-39529.328125,-20416.44140625,22548.126953125,46259.59375,-44663.8828125,0.0
1619623526048.0,-24959.767578125,24026.158203125,16561.369140625,-39533.08203125,-20415.904296875,22563.013671875,46690.2890625,-44665.55859375,0.0
1619623526052.0,-24963.791015625,24034.875,16601.466796875,-39531.47265625,-20418.384765625,22568.17578125,47161.95703125,-44667.1015625,0.0
1619623526060.0,-24965.19921875,24045.939453125,16511.748046875,-39529.1953125,-20421.068359375,22565.6953125,46786.71484375,-44664.75390625,0.0
1619623526060.0,-24968.083984375,24031.857421875,16463.333984375,-39529.52734375,-20423.146484375,22563.21484375,46308.74609375,-44666.83203125,0.0
1619623526064.0,-24969.625,24032.328125,16549.09765625,-39531.40625,-20421.671875,22569.115234375,46632.95703125,-44670.453125,0.0
1619623526068.0,-24971.16796875,24070.146484375,16599.388671875,-39533.55078125,-20420.396484375,22578.099609375,47186.43359375,-44671.99609375,0.0
1619623526072.0,-24971.501953125,24040.91015625,16518.654296875,-39531.33984375,-20421.26953125,22567.974609375,46914.9921875,-44669.984375,0.0
1619623526076.0,-24966.40625,24039.501953125,16461.724609375,-39525.83984375,-20417.71484375,22560.80078125,46375.19921875,-44667.30078125,0.0
1619623526080.0,-24968.083984375,24050.029296875,16535.08203125,-39528.0546875,-20414.228515625,22570.5234375,46562.08203125,-44669.984375,0.0
1619623526084.0,-24977.671875,24043.525390625,16610.318359375,-39537.171875,-20420.59765625,22573.80859375,47190.72265625,-44676.82421875,0.0
1619623526088.0,-24978.140625,24061.49609375,16539.708984375,-39536.03515625,-20422.87890625,22569.048828125,47043.87109375,-44675.01171875,0.0
1619623526092.0,-24974.453125,24081.142578125,16463.9375,-39530.66796875,-20417.78125,22574.61328125,46466.796875,-44670.05078125,0.0
1619623526100.0,-24970.228515625,24087.24609375,16516.642578125,-39530.87109375,-20417.24609375,22576.087890625,46511.3203125,-44672.734375,0.0
1619623526100.0,-24967.009765625,24164.291015625,16614.54296875,-39532.48046875,-20418.51953125,22580.380859375,47150.22265625,-44675.953125,0.0
1619623526104.0,-24965.19921875,24069.07421875,16578.400390625,-39531.20703125,-20418.51953125,22579.77734375,47166.91796875,-44673.5390625,0.0
1619623526108.0,-24964.796875,24050.701171875,16492.435546875,-39528.0546875,-20418.720703125,22586.951171875,46594.06640625,-44669.6484375,0.0
1619623526116.0,-24968.015625,24071.017578125,16518.990234375,-39529.73046875,-20417.78125,22597.14453125,46511.72265625,-44673.0,0.0
1619623526116.0,-24969.4921875,24061.09375,16615.080078125,-39535.09375,-20414.697265625,22605.59375,47151.83203125,-44677.62890625,0.0
1619623526120.0,-24967.748046875,24039.568359375,16580.546875,-39534.69140625,-20413.826171875,22607.73828125,47287.015625,-44676.01953125,0.0
1619623526128.0,-24962.919921875,24025.419921875,16480.365234375,-39530.6015625,-20413.69140625,22602.240234375,46750.10546875,-44670.3203125,0.0
1619623526128.0,-24960.103515625,24123.521484375,16488.880859375,-39529.39453125,-20411.544921875,22603.380859375,46532.91015625,-44669.984375,0.0
1619623526132.0,-24966.138671875,24108.501953125,16587.51953125,-39535.8984375,-20414.09375,22608.07421875,47100.265625,-44677.62890625,0.0
1619623526136.0,-24964.931640625,24071.62109375,16597.2421875,-39535.69921875,-20410.740234375,22613.841796875,47404.49609375,-44672.53125,0.0
1619623526144.0,-24957.890625,24069.87890625,16512.08203125,-39531.20703125,-20408.796875,22601.16796875,46917.609375,-44668.171875,0.0
1619623526144.0,-24953.93359375,24050.5,16489.75390625,-39531.67578125,-20409.9375,22595.19921875,46573.75,-44669.515625,0.0
1619623526148.0,-24956.080078125,24058.6796875,16576.455078125,-39538.91796875,-20414.228515625,22597.880859375,47045.55078125,-44676.35546875,0.0
1619623526156.0,-24955.0078125,24051.638671875,16599.052734375,-39542.203125,-20416.708984375,22603.984375,47457.60546875,-44680.04296875,0.0
1619623526156.0,-24950.447265625,24043.390625,16510.875,-39537.375,-20415.703125,22603.71484375,47036.09375,-44676.15234375,0.0
